File Name,File Key,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs,Subset_Region,Subset_Geology
SCPT_156298_Raw01_result_layers_stats.csv,156298,17,21.1,22.09,21.595,281.2,21.5,0.99,4.546009614,0.043864661,0.135108026,217.5271779,264.8156948,441.416947,187.856965,189.5205902,198.9534725,392.1775097,2.400876927,21.5,7,2
SCPT_156298_Raw01_result_layers_stats.csv,156298,18,22.1,23.91,23.005,269.9,23,1.81,1.700459382,0.021478079,0.785620229,183.9151352,223.8966863,314.8480132,144.9380441,143.8761674,165.6265928,360.5269301,2.922086274,23,7,2
SCPT_156298_Raw01_result_layers_stats.csv,156298,19,23.92,26,24.96,346.3,24.5,2.08,3.152487065,0.032118326,0.73079727,211.6196153,257.6238795,398.1958551,169.0687245,163.3588511,191.4622221,389.5815939,2.608191178,24.5,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,1,2.05,4.21,3.13,211.7,3,2.16,0.324102727,0.000744824,,70.67545635,86.03968599,131.4279246,54.54340952,39.3540674,55.5121137,136.2660364,2.87466906,3,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,2,4.22,5.6,4.91,234.1,5,1.38,3.763821219,0.011621434,0.000370224,130.8995949,159.3560286,353.2651141,118.9740416,92.84776864,114.7730749,226.3485277,1.820284799,5,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,3,5.61,6.6,6.105,186.1,6,0.99,2.047289373,0.006893415,0.004841374,120.0038334,146.0916233,286.1974151,110.9853791,86.42721,107.0293954,222.5944634,2.089135178,6,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,4,6.61,7.6,7.105,160.6,7,0.99,8.326287238,0.033811784,0.014607706,165.4120519,201.3711936,496.4651204,168.5231457,145.2211928,155.9231132,287.4119636,1.617764747,7,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,5,7.61,10.19,8.9,159.7,9,2.58,5.646701792,0.065941043,0.013419492,181.4266294,220.867201,437.5611763,192.671565,218.0053192,165.7936459,330.6882529,2.044139895,9,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,6,10.2,11.27,10.735,211.4,10.5,1.07,4.312744129,0.051428201,0.012210012,178.7312485,217.5858678,402.0046194,184.2218982,201.7617531,164.7267324,335.3201523,2.201575816,10.5,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,7,11.28,12.43,11.855,283.4,12,1.15,2.618120397,0.035255976,0.035948759,163.935614,199.5737909,336.8837652,164.9834102,178.8120878,152.7302569,326.1717679,2.439787886,12,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,8,12.44,14.3,13.37,211.9,13.5,1.86,11.20018476,0.049891498,0.062515925,209.4921864,255.0339661,592.0813816,207.7373593,182.8452832,200.358805,355.5404598,1.676534307,13.5,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,9,14.31,15.42,14.865,208.7,15,1.11,12.94291162,0.11942533,0.077433027,244.3418421,297.4596339,632.3789643,246.3022503,269.4552276,226.5597269,409.5840678,1.83329386,15,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,10,15.43,16.42,15.925,218.2,16,0.99,2.163611332,0.045471352,0.305344046,178.9853973,217.8952663,327.4966968,169.3661405,200.5533564,164.7533001,362.7889476,2.744375199,16,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,11,16.43,18.34,17.385,175.4,17.5,1.91,6.774513959,0.066590131,0.108826441,220.4062193,268.3206148,502.2845899,208.8873608,216.5841911,205.359334,393.0609004,2.117212279,17.5,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,12,18.35,19.62,18.985,174,19,1.27,5.996184279,0.06149718,0.106799192,222.7115096,271.1270552,483.4150731,203.2055571,208.806861,205.438613,397.4516205,2.231252451,19,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,13,19.63,20.72,20.175,214.5,20,1.09,3.489951616,0.033318865,0.155234474,199.5743906,242.9601277,397.9393719,173.5255515,171.393599,183.6920294,371.2193102,2.462285195,20,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,14,20.73,22.7,21.715,285.4,21.5,1.97,7.55239166,0.081748586,0.138601322,244.6210779,297.7995731,535.3102009,219.8638724,231.9359652,225.7227002,427.4075262,2.193659588,21.5,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,15,22.71,24,23.355,304.4,23.5,1.29,1.590722698,0.012742702,0.669517914,177.9804394,216.6718393,307.1429981,134.8138278,122.7274853,157.7531897,338.0037141,2.898947113,23.5,7,2
SCPT_156300_Raw01_result_layers_stats.csv,156300,16,24.01,25,24.505,304.4,23.5,0.99,2.914974989,0.026226816,1.343472718,204.9743232,249.5339587,388.9433274,163.220392,151.6250569,185.2190073,377.4929054,2.587818897,23.5,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,1,2.05,3.9,2.975,198.5,3,1.85,0.286385072,0.000622469,0.000175041,69.0225002,84.02739154,125.9280348,72.38348155,52.42901229,54.37337284,134.4605624,2.936925779,3,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,2,3.91,4.9,4.405,163.8,4,0.99,6.951004019,0.026026513,0.000574537,153.9556921,187.4243208,441.8418284,169.3080229,139.8344914,130.1094745,245.7403469,1.616327354,4,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,3,4.91,5.98,5.445,140.7,5,1.07,9.343974549,0.034478272,0.001535315,169.8451691,206.768032,505.2280965,184.5034453,153.4690275,147.4346582,269.5562689,1.532566076,5,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,4,5.99,7.48,6.735,214.6,7,1.49,3.180123293,0.048565091,0.012265166,160.4146879,195.2874461,341.7414904,178.3525901,203.4784964,137.7723483,295.013214,2.256381285,7,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,5,7.49,8.48,7.985,161,8,0.99,14.38670651,0.061385263,,202.09402,246.0275026,618.6709523,219.2930589,194.6979168,183.1163103,321.203804,1.48134819,8,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,6,8.49,9.48,8.985,167.1,9,0.99,5.498659282,0.040715829,0.01447302,181.6340106,221.1196651,433.6842548,186.4708537,178.7539506,159.2358378,311.5230599,1.964832521,9,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,7,9.49,11.12,10.305,164.1,10,1.63,5.207603974,0.064437364,0.01758787,195.49609,237.9952401,430.4514372,199.5159885,217.3346019,170.4793636,342.1651378,2.150530479,10,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,8,11.13,12.12,11.625,293.7,12,0.99,2.253738644,0.027663641,0.059298047,165.0133623,200.8858324,318.7749401,158.2789854,163.1142902,145.6989462,314.1448769,2.506020778,12,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,9,12.13,13.12,12.625,260.9,13,0.99,9.684610782,0.053220944,0.048004952,214.0399312,260.570351,556.942027,212.1973208,192.2393828,194.1731884,353.0451952,1.770848323,13,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,10,13.13,14.6,13.865,288.8,14,1.47,13.55616821,0.048318671,0.069563947,221.3104368,269.4214013,639.1808541,220.9650346,182.6226926,207.5025537,357.8706128,1.56965246,14,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,11,14.61,15.78,15.195,182.8,15,1.17,8.200216985,0.117024351,0.079364874,241.6748004,294.2128005,532.6228803,235.6035821,274.0352068,213.0875359,409.3932074,2.12943742,15,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,12,15.79,16.98,16.385,185.8,16,1.19,4.628998112,0.050976002,0.112889969,209.1119035,254.5710129,433.5481958,191.2413746,195.0044781,187.0460025,372.9686222,2.289134402,16,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,13,16.99,18.59,17.79,195.5,18,1.6,9.054212778,0.074496013,0.061716117,241.0821708,293.4913384,561.728807,223.5095936,220.4232697,217.5199289,402.0450698,1.992626036,18,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,14,18.6,19.59,19.095,242.8,19,0.99,6.48550802,0.080882575,0.150795229,237.7047434,289.3796876,500.2446639,215.2234293,231.4333549,212.8980039,412.7141931,2.238265021,19,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,15,19.6,21.45,20.525,209.5,21,1.85,11.01871576,0.022694642,0.087465839,225.0461634,273.9692424,614.0537668,204.2116488,149.2433796,210.9597999,357.6939384,1.663021404,21,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,16,21.46,22.79,22.125,259,22,1.33,17.91164919,0.034209029,0.105674742,243.3864871,296.296593,744.6934723,233.7990467,172.1276576,239.0353449,385.9312341,1.455521461,22,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,17,22.8,24.06,23.43,208.1,23,1.26,19.32530678,0.176367325,0.028773021,307.7033394,374.5953697,770.5311443,288.6386959,312.2188044,281.3550032,484.8979891,1.816319685,23,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,18,24.07,25.06,24.565,298.6,25,0.99,4.664857556,0.053529775,0.194527878,237.8810154,289.5942796,454.1990368,192.4327044,197.5605276,210.4280812,415.8810377,2.491862482,25,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,19,25.07,26.06,25.565,255.9,26,0.99,1.873015106,0.011554571,0.842456971,192.8092313,234.7242816,329.9100209,138.1901581,120.5599764,164.2820707,341.8707451,2.844430202,26,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,20,26.07,27.68,26.875,431.4,27,1.61,2.165449626,0.008539183,1.107708592,195.514812,238.0180321,351.713041,137.402095,108.4165611,165.8765126,333.2233763,2.675756432,27,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,21,27.69,28.68,28.185,284.9,28,0.99,4.501203745,0.054919377,1.23059623,245.7525,299.1769566,459.8478838,190.359657,192.4237595,217.9681605,431.9241793,2.539824435,28,7,2
SCPT_156301_Raw01_result_layers_stats.csv,156301,22,28.69,30,29.345,477.8,29,1.31,7.237693533,0.282697965,0.533513606,308.7275649,375.8422529,545.2163154,260.3917458,385.7305901,270.4109892,541.8381901,2.696887009,29,7,2
SCPT_156307_Raw01_result_layers_stats.csv,156307,1,0.01,1.01,0.51,250,1,1,8.526726112,0.054901339,0.000632939,121.6270175,148.0676735,375.2376454,122.970369,123.7030257,72.37044278,146.3258619,1.664791538,1,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,2,1.02,2.01,1.515,188,1.5,0.99,11.89010225,0.060053154,0.001262265,148.5772873,180.8766975,487.216205,181.9328169,172.6930145,111.4681088,209.0773357,1.487665196,1.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,3,2.02,3.99,3.005,178,3,1.97,6.901816105,0.066057527,0.000243946,163.1263201,198.5885635,423.5647903,197.8300687,212.9536433,125.6793292,250.7244997,1.854766261,3,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,4,4,5.39,4.695,200,4.5,1.39,11.84757613,0.100711422,0.000282843,201.4931007,245.2959487,545.001103,233.8675675,248.8656898,159.9338555,298.8263245,1.698600652,4.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,5,5.4,6.39,5.895,194,6,0.99,8.197227107,0.113311354,,207.4665379,252.5679592,484.3793946,232.6055159,272.7609568,163.2826351,320.7575046,1.978642655,6,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,6,6.4,7.86,7.13,211,7,1.46,5.986143471,0.058771516,0.000565685,193.8129717,235.9462264,437.7094542,202.612979,205.3252744,155.7801948,308.2753322,2.026785722,7,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,7,7.87,8.86,8.365,218,8.5,0.99,10.43356695,0.099487097,0.000570614,228.1004042,277.6874486,549.8977931,238.5423115,249.6094335,184.3573082,345.2424817,1.860716021,8.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,8,8.87,10.18,9.525,238,9.5,1.31,9.244845494,0.105834774,0.001254484,234.6181338,285.6220759,531.8541232,236.6253297,254.8693051,188.7901138,359.3138001,1.976653733,9.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,9,10.19,11.18,10.685,186,10.5,0.99,13.49591177,0.115909923,0.006303289,252.1556131,306.9720507,621.6308272,255.5091358,261.7779043,207.4169228,375.403887,1.78621237,10.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,10,11.19,12.18,11.685,223,11.5,0.99,8.434657291,0.055589334,0.013961446,226.4742699,275.7078068,524.1392073,214.0998323,195.4786069,186.9690623,347.8067977,1.91398791,11.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,11,12.19,13.18,12.685,198,12.5,0.99,13.95537907,0.072353116,0.021303407,245.719682,299.1370042,640.4753066,241.5562501,214.5191371,210.2224272,368.8623356,1.670709005,12.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,12,13.19,14.25,13.72,238,13.5,1.06,26.59436936,0.080576173,0.014156485,256.5857359,312.3652437,825.6770958,275.5843396,225.1390355,237.8792305,383.3829516,1.312756627,13.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,13,14.26,15.25,14.755,254,15,0.99,22.68168859,0.09006728,0.021846678,265.3379483,323.020111,782.638131,271.7877152,233.3844177,239.4451981,395.7364525,1.450885866,15,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,14,15.26,16.79,16.025,240,16,1.53,25.48679196,0.077661701,0.030557348,265.1263792,322.7625486,824.9946869,274.5445125,223.8110886,246.0944089,396.7025394,1.36248732,16,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,15,16.8,17.79,17.295,256,17.5,0.99,24.15376897,0.155501739,0.048947054,301.0325402,366.4743967,814.450157,296.5878718,292.6880597,264.2449963,442.4844586,1.599738023,17.5,5,4
SCPT_156307_Raw01_result_layers_stats.csv,156307,16,17.8,19,18.4,258,18.5,1.2,25.62878607,0.095815941,0.050931088,281.8745892,343.1516739,838.2223117,281.9611923,239.5588896,260.4543345,422.2312358,1.432780753,18.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,1,0.01,1,0.505,251,1,0.99,7.842718967,0.056942187,0.001057245,121.6301611,148.0715005,363.0888556,122.6619081,128.6313489,71.52842542,146.5714405,1.728533992,1,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,2,1.01,2,1.505,188,1.5,0.99,12.40779358,0.102155822,0.001922857,161.9725962,197.1840301,494.8727262,202.6843041,227.8114124,116.9864114,223.7084146,1.612550848,1.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,3,2.01,3.68,2.845,167,3,1.67,6.053392296,0.0742464,0.00151237,161.4371229,196.5321496,400.8304545,199.7120573,231.0032901,122.7791427,251.0598276,1.968717914,3,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,4,3.69,5.03,4.36,191,4.5,1.34,12.09160605,0.112073972,,202.091367,246.0242729,545.2239729,238.2052533,263.3712021,158.5243136,297.408754,1.71271688,4.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,5,5.04,6.03,5.535,204,5.5,0.99,8.070102538,0.08681956,0.0006,197.8589905,240.8718145,478.4850924,221.489828,241.0701853,156.5798147,304.8947284,1.90886051,5.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,6,6.04,7.66,6.85,216,7,1.62,5.161380416,0.044098468,,182.6742989,222.386103,411.9370607,190.0549848,183.3314395,147.2241933,293.6152864,2.035971693,7,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,7,7.67,10.18,8.925,239,9,2.51,9.232822238,0.081163773,0.001865159,223.1472966,271.6575784,528.0416004,227.3305489,228.1196604,181.2043714,341.2377078,1.889952447,9,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,8,10.19,11.18,10.685,202,10.5,0.99,11.66662967,0.066918799,0.001949713,232.2066377,282.6863416,587.9554985,231.4378139,209.3716151,194.0589553,349.1533732,1.728390707,10.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,9,11.19,12.21,11.7,196,11.5,1.02,8.719060294,0.065406665,0.002700947,230.3421266,280.4165019,530.8029369,219.5914611,207.5483656,190.4841072,355.4394401,1.923944326,11.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,10,12.22,13.79,13.005,225,13,1.57,20.79471169,0.074040271,0.00407597,251.0383712,305.6119301,747.6096873,260.5665981,217.6250791,224.6038686,373.3754163,1.434973176,13,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,11,13.8,15.17,14.485,240,14.5,1.37,23.29933142,0.143086056,0.002642948,284.8247553,346.7431804,789.1699871,290.7664206,284.0722757,248.4960626,418.3854257,1.561610949,14.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,12,15.18,16.98,16.08,226,16,1.8,24.47032278,0.060698947,0.003977933,255.466273,311.0024193,812.4418439,264.6134043,204.2739969,239.9217931,384.39838,1.326827196,16,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,13,16.99,17.99,17.49,222,17.5,1,23.76158736,0.09271433,0.003388935,278.1007314,338.5574122,810.1145021,277.0925192,238.1049451,253.3353918,414.8402418,1.468119125,17.5,5,4
SCPT_156308_Raw01_result_layers_stats.csv,156308,14,18,19,18.5,228,18.5,1,23.3596445,0.123661731,0.004569206,294.1409325,358.0846135,809.3689267,285.1796103,262.8054322,262.9003937,436.7750252,1.565698534,18.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,1,0.01,1,0.505,186,1,0.99,4.532722415,0.03887965,0.000750335,109.0997507,132.8170878,294.4863046,106.8973184,108.8024499,64.0379029,138.9136192,1.945456563,1,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,2,1.01,2.47,1.74,132,1.5,1.46,8.541787961,0.067332747,0.000941157,151.1751791,184.0393485,434.7669583,183.4833077,192.9406561,111.1157386,218.5358271,1.721799633,1.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,3,2.48,3.7,3.09,175,3,1.22,6.242900084,0.122026376,0.001361822,175.0191939,213.0668447,409.2519001,222.9266781,302.4049686,131.804695,274.1005709,2.097319525,3,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,4,3.71,5.38,4.545,190,4.5,1.67,12.14912255,0.195617449,0.001248783,220.8003857,268.8004696,548.3815157,266.5404262,356.4294958,167.9883139,322.9924943,1.876626363,4.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,5,5.39,6.38,5.885,227,6,0.99,7.575137831,0.10906538,0.000712254,205.0333201,249.605781,469.9084471,229.3094179,270.2209003,160.8503605,318.8452387,2.022354042,6,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,6,6.39,7.73,7.06,236,7,1.34,6.029414133,0.090042802,0.000660385,203.1164771,247.272233,438.4894572,216.5949884,248.3116538,161.1313246,325.0812347,2.139264485,7,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,7,7.74,9.16,8.45,216,8.5,1.42,11.00761998,0.200201825,0.001901866,252.2196787,307.0500436,561.7886958,269.1607947,346.4570547,197.408257,379.159976,2.040755684,8.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,8,9.17,10.16,9.665,238,9.5,0.99,9.66347694,0.175040811,0.001401362,252.6029374,307.5166195,541.7268165,257.4271585,320.0003553,198.9252091,385.18102,2.109648931,9.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,9,10.17,11.16,10.665,218,10.5,0.99,14.51524993,0.188261625,0.00177476,272.6585762,331.9321797,639.0141871,278.3508883,326.0796142,218.0994898,399.8619831,1.897565209,10.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,10,11.17,12.16,11.665,210,11.5,0.99,9.607394367,0.112091714,0.006676809,249.1733185,303.3414313,550.7393663,239.9075097,257.5364037,201.8294819,381.2095507,2.024034538,11.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,11,12.17,13.49,12.83,212,13,1.32,16.36182658,0.164731816,0.014325617,277.3568865,337.6518618,682.1295863,279.53648,306.5123466,231.0122671,412.1499897,1.796846453,13,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,12,13.5,14.92,14.21,256,14,1.42,26.21334882,0.102884042,0.01140301,269.9589229,328.6456453,823.9481241,284.0500824,246.4751888,244.613331,399.2288973,1.397577154,14,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,13,14.93,15.92,15.425,247,15.5,0.99,23.02645092,0.133081267,0.004815521,286.7664028,349.1069251,790.5782916,287.2612389,273.0238076,250.9491143,421.092163,1.568819388,15.5,5,4
SCPT_156310_Raw01_result_layers_stats.csv,156310,14,15.93,17,16.465,274,16.5,1.07,27.68780975,0.212963396,0.006958083,315.2772495,383.815782,853.7280914,319.3273419,341.1997013,272.8595802,455.7039077,1.601626792,16.5,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,1,0.01,1.52,0.765,355,1,1.51,14.37135063,0.094651684,0.001271741,142.494626,173.4717187,476.5270682,160.4881062,170.6991644,91.21376195,174.4344771,1.495825817,1,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,2,1.53,2.62,2.075,196,2,1.09,7.128393843,0.091256118,0.000327107,159.5693368,194.258323,413.6633336,202.3548545,244.8518845,117.2295128,238.5596478,1.923604901,2,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,3,2.63,3.62,3.125,192,3,0.99,4.201484692,0.051290452,0.0009,150.4058285,183.1027477,352.2330237,182.6110195,201.8197015,116.2974196,245.0204522,2.091167515,3,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,4,3.63,4.77,4.2,137,4,1.14,6.206158617,0.054852875,,170.1902335,207.1881103,421.0331575,195.3133187,198.5586818,134.3451237,267.2141682,1.894954252,4,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,5,4.78,5.77,5.275,156,5.5,0.99,2.402228297,0.029218914,0.018585262,147.1291782,179.1137822,299.9951785,161.6701139,166.9499001,118.5421995,259.1015154,2.331752626,5.5,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,6,5.78,6.98,6.38,212,6.5,1.2,5.663167617,0.048060202,,182.9631561,222.7377553,423.824869,194.2114263,189.6673012,147.368719,291.8898849,1.981663011,6.5,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,7,6.99,8.1,7.545,163,7.5,1.11,5.16527708,0.047932181,,188.5169793,229.4989313,416.0603558,193.1016271,190.5170237,152.3609272,304.2740614,2.068893935,7.5,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,8,8.11,9.1,8.605,212,8.5,0.99,8.599649921,0.083918438,,220.1847727,268.0510276,512.1733462,226.18391,234.1009164,178.1787714,339.6303241,1.930640498,8.5,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,9,9.11,10.1,9.605,195,9.5,0.99,6.494328298,0.05584005,,209.9343814,255.5722904,465.1105195,204.760825,198.1349948,170.5685495,330.5199186,2.02229874,9.5,5,4
SCPT_156311_Raw01_result_layers_stats.csv,156311,10,10.11,11.1,10.605,172,10.5,0.99,8.725567319,0.062207524,,223.585206,272.1906855,525.8010227,218.0847721,204.7857426,184.5985502,344.4567323,1.88459825,10.5,5,4
