File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.52,4.8989,0.0094,-0.0001,6,4,99.53720266,121.175725,312.9281952,96.13670364,68.93736121,62.80736291,125.1186218,1.63003511,124.7,0.225379382,0.028669088,-0.920062903,0.260139678,0.592712569,0.685838542,-0.003351409
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.53,4.6754,0.0087,0,6,4,98.7895835,120.2655799,307.9763974,95.26508013,67.92251213,62.31613593,124.42158,1.64537429,124.7,0.232918684,0.036208389,-0.904112296,0.26924753,0.607543325,0.693690457,0.002235214
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.54,4.6754,0.0087,0,6,4,99.01985501,120.5459104,308.5468419,95.69445393,68.2289479,62.64079912,125.0113768,1.645393039,124.7,0.230590467,0.033880173,-0.905962817,0.264750509,0.603041922,0.688494044,-0.002493895
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.55,4.4866,0.0075,0.0006,6,4,97.86046617,119.1344806,304.2817479,94.38805438,66.22696417,61.82225388,123.1554594,1.649400717,124.7,0.242368203,0.045657909,-0.892043222,0.27849633,0.632823159,0.701647458,0.012463398
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.56,4.2901,0.0075,-0.0005,6,4,97.64194356,118.868453,299.6490091,94.11305656,66.3863467,61.73329916,123.6771729,1.673519003,124.7,0.244603702,0.047893408,-0.876700968,0.281414064,0.630419439,0.703087373,0.008236126
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.57,4.2901,0.0073,-0.0005,6,4,97.68616084,118.9222828,300.1745319,94.31758197,66.28491094,61.89878695,123.7964881,1.670325488,124.7,0.244150953,0.047440659,-0.878453226,0.279243233,0.631948569,0.70041027,0.007271861
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.58,3.9086,0.0068,-0.0005,6,4,96.50634228,117.4859819,290.182221,92.80294905,65.30902613,61.0098703,123.1159026,1.712008735,124.7,0.256302123,0.059591829,-0.844598221,0.295432435,0.6467806,0.714875193,0.012784643
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.59,3.7621,0.0066,-0.0004,6,4,96.12653738,117.0236107,286.4631334,92.3997137,65.05514163,60.8133317,123.1357643,1.729034835,124.7,0.260245431,0.063535137,-0.831698996,0.299786973,0.65067561,0.718101816,0.012623331
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.6,3.6273,0.0061,-0.0006,6,4,95.47592092,116.2315559,282.9671364,91.69054792,64.15871077,60.38182949,122.3674241,1.739573863,124.7,0.267036774,0.07032648,-0.819419912,0.307491555,0.664550983,0.725222629,0.018882661
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.61,3.477,0.0056,-0.0006,6,4,94.7355649,115.3302529,278.8853867,90.86490031,63.19737566,59.86494652,121.4835745,1.752750818,124.7,0.27482137,0.078111075,-0.804890045,0.316537061,0.679648077,0.733819719,0.026131789
