file,median_dz,total_N,initial_best_shift_m,initial_best_corr,final_fs_applied_shift_m,post_corr_residual_shift_m,post_corr_final_corr,figure_path_post_ccf,figure_path_comparison,corrected_data_path,correction_type,figure_path_initial_ccf,Note
SCPT_57342_Raw01.csv,0.02,1009,0.02,0.945,-0.02,0.0,0.946,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57342_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57342_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57342_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57342_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57343_Raw01.csv,0.02,1008,0.06,0.741,-0.06,0.0,0.754,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57343_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57343_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57343_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57343_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57345_Raw01.csv,0.02,1007,0.04,0.723,-0.04,0.0,0.723,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57345_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57345_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57345_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57345_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57346_Raw01.csv,0.02,1008,0.08,0.439,-0.08,0.0,0.44,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57346_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57346_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57346_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57346_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57347_Raw01.csv,0.02,1008,0.06,0.836,-0.06,0.0,0.845,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57347_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57347_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57347_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57347_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57348_Raw01.csv,0.02,1009,0.1,0.907,-0.1,0.0,0.915,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57348_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57348_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57348_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57348_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57349_Raw01.csv,0.02,1004,0.06,0.916,-0.06,0.0,0.922,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57349_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57349_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57349_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57349_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57350_Raw01.csv,0.02,1008,0.0,0.931,0.0,0.0,0.9308847375175796,N/A,N/A,ex_CPT_predrill_corrected\SCPT_57350_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_57350_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_57351_Raw01.csv,0.02,986,0.0,0.688,0.0,0.0,0.6884322411522347,N/A,N/A,ex_CPT_predrill_corrected\SCPT_57351_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_57351_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_57353_Raw01.csv,0.02,895,0.12,0.696,-0.12,0.0,0.699,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57353_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57353_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57353_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57353_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57354_Raw01.csv,0.02,1009,0.0,0.924,0.0,0.0,0.9242568404009015,N/A,N/A,ex_CPT_predrill_corrected\SCPT_57354_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_57354_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_57355_Raw01.csv,0.02,1006,0.12,0.657,-0.12,0.0,0.659,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57355_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57355_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57355_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57355_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57356_Raw01.csv,0.02,1005,0.08,0.882,-0.08,0.0,0.884,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57356_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57356_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57356_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57356_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57357_Raw01.csv,0.02,1006,0.12,0.909,-0.12,0.0,0.912,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57357_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57357_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57357_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57357_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57358_Raw01.csv,0.02,1005,0.08,0.724,-0.08,0.0,0.725,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57358_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57358_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57358_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57358_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57359_Raw01.csv,0.02,912,0.08,0.861,-0.08,0.0,0.863,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57359_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57359_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57359_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57359_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57360_Raw01.csv,0.02,1006,0.08,0.618,-0.08,0.0,0.62,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57360_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57360_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57360_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57360_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57362_Raw01.csv,0.02,1006,0.08,0.821,-0.08,0.0,0.826,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57362_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57362_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57362_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57362_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57363_Raw01.csv,0.02,1003,0.08,0.558,-0.08,0.0,0.561,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57363_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57363_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57363_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57363_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57364_Raw01.csv,0.02,842,0.12,0.553,-0.12,0.0,0.554,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57364_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57364_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57364_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57364_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_57365_Raw01.csv,0.02,1007,0.0,0.706,0.0,0.0,0.7060367414922294,N/A,N/A,ex_CPT_predrill_corrected\SCPT_57365_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_57365_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_57366_Raw01.csv,0.02,1006,0.06,0.849,-0.06,0.0,0.852,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57366_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_57366_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_57366_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_57366_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SCPT_61758_Raw01.csv,0.02,758,0.0,0.882,0.0,0.0,0.881717162211359,N/A,N/A,ex_CPT_predrill_corrected\SCPT_61758_Raw01.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SCPT_61758_Raw01_initial_corr.png,No correction attempted due to negative or zero initial shift.
SCPT_94658_Raw01.csv,0.01,1922,0.06,0.665,-0.06,0.0,0.666,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_94658_Raw01_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SCPT_94658_Raw01_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SCPT_94658_Raw01_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SCPT_94658_Raw01_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SDMT_100703_raw.csv,0.01,2550,0.03,0.624,-0.03,0.0,0.625,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SDMT_100703_raw_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SDMT_100703_raw_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SDMT_100703_raw_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SDMT_100703_raw_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SDMT_122141_raw.csv,0.01,2300,0.07,0.499,-0.07,0.0,0.499,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SDMT_122141_raw_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SDMT_122141_raw_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SDMT_122141_raw_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SDMT_122141_raw_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
SDMT_123178_raw.csv,0.01,1592,0.0,0.763,0.0,0.0,0.7631946131583532,N/A,N/A,ex_CPT_predrill_corrected\SDMT_123178_raw.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SDMT_123178_raw_initial_corr.png,No correction attempted due to negative or zero initial shift.
SDMT_123208_raw.csv,0.01,2251,0.0,0.838,0.0,0.0,0.837761237755822,N/A,N/A,ex_CPT_predrill_corrected\SDMT_123208_raw.csv,Negative_or_Zero_INCOMPLETE,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_zero\SDMT_123208_raw_initial_corr.png,No correction attempted due to negative or zero initial shift.
SDMT_139896_raw.csv,0.01,2351,0.03,0.319,-0.03,0.0,0.319,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SDMT_139896_raw_post_corr.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\figures_success\SDMT_139896_raw_comparison_plot.png,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Post_processing\CORRECTED_DATA_SUCCESS\SDMT_139896_raw_fs_corrected.csv,Positive_shift_SUCCESS,C:\Users\jki140\OneDrive - University of Canterbury\Backup\CPT_Processing\ex_CPT_predrill_corrected_CORRECTED_DATA_20250926_160846\Initial\figures_positive\SDMT_139896_raw_initial_corr.png,Positive initial shift. Correction applied. Post-corr shift is negligible.
