TYPE,CODE_,CODE_CPT,gwl,a
CPT,23982,23982,,0.58
CPT,23983,23983,,0.58
CPT,23996,23996,,
CPT,23998,23998,,
CPT,24001,24001,,
CPT,24003,24003,,
CPT,24004,24004,,
CPT,24045,24045,,
CPT,24046,24046,,
CPT,24052,24052,,
CPT,24053,24053,,
CPT,24054,24054,,
CPT,24055,24055,,
CPT,24056,24056,,
CPT,24057,24057,,
CPT,24218,24218,,
CPT,24284,24284,,
CPT,24285,24285,,
CPT,24287,24287,,
CPT,24288,24288,,
CPT,24290,24290,,
CPT,24306,24306,,
CPT,24307,24307,,
CPT,24308,24308,,
CPT,24310,24310,,
CPT,24321,24321,,
CPT,24322,24322,,
CPT,24323,24323,,
CPT,24324,24324,,
CPT,24331,24331,,
CPT,24332,24332,,
CPT,24348,24348,,
CPT,24349,24349,,
CPT,24350,24350,,
CPT,24351,24351,,
CPT,24352,24352,,
CPT,24353,24353,,
CPT,24354,24354,,
CPT,24355,24355,,
CPT,24356,24356,,
CPT,24394,24394,,
CPT,24410,24410,,
CPT,24411,24411,,
CPT,24412,24412,,
CPT,24413,24413,,
CPT,24414,24414,,
CPT,24447,24447,,
CPT,24448,24448,,
CPT,24449,24449,,0.58
CPT,24450,24450,,
CPT,24451,24451,,
CPT,24452,24452,,
CPT,24453,24453,,
CPT,24455,24455,,
CPT,24456,24456,,
CPT,24457,24457,,
CPT,24458,24458,,
CPT,24459,24459,,
CPT,24460,24460,,
CPT,24474,24474,,0.58
CPT,24475,24475,,0.58
CPT,24476,24476,,0.58
CPT,24477,24477,,
CPT,24479,24479,,0.58
CPT,24480,24480,,0.58
CPT,24481,24481,,0.58
CPT,24483,24483,,0.58
CPT,24484,24484,,0.58
CPT,24485,24485,,
CPT,24486,24486,,
CPT,24487,24487,,
CPT,24488,24488,,
CPT,24489,24489,,
CPT,24491,24491,,0.58
CPT,24492,24492,,
CPT,24499,24499,,
CPT,24500,24500,,0.58
CPT,24501,24501,,
CPT,24502,24502,,0.58
CPT,24506,24506,,
CPT,24507,24507,,
CPT,24508,24508,,
CPT,24509,24509,,
CPT,24510,24510,,
CPT,24511,24511,,
CPT,24513,24513,,
CPT,24514,24514,,
CPT,24515,24515,,
CPT,24516,24516,,
CPT,24547,24547,,0.58
CPT,24559,24559,,
CPT,24560,24560,,
CPT,24561,24561,,
CPT,24562,24562,,
CPT,24563,24563,,
CPT,24564,24564,,
CPT,24566,24566,,
CPT,24567,24567,,
CPT,24568,24568,,
CPT,24569,24569,,
CPT,24570,24570,,
CPT,24571,24571,,
CPT,24572,24572,,
CPT,24573,24573,,
CPT,24574,24574,,
CPT,24575,24575,,
CPT,24577,24577,,
CPT,24579,24579,,0.58
CPT,24580,24580,,
CPT,24581,24581,,
CPT,24582,24582,,
CPT,24583,24583,,
CPT,24584,24584,,
CPT,24585,24585,,
CPT,24586,24586,,
CPT,24588,24588,,
CPT,24591,24591,,
CPT,24594,24594,,
CPT,24596,24596,,
CPT,24597,24597,,
CPT,24598,24598,,
CPT,24602,24602,,
CPT,24606,24606,,
CPT,24610,24610,,
CPT,24612,24612,,
CPT,24613,24613,,
CPT,24614,24614,,
CPT,24616,24616,,
CPT,24618,24618,,
CPT,24620,24620,,
CPT,24622,24622,,
CPT,24623,24623,,
CPT,24624,24624,,
CPT,24625,24625,,
CPT,24626,24626,,
CPT,24627,24627,,
CPT,24628,24628,,
CPT,24629,24629,,
CPT,24630,24630,,
CPT,24631,24631,,
CPT,24632,24632,,
CPT,24633,24633,,
CPT,24661,24661,,
CPT,24662,24662,,0.8
CPT,24664,24664,,0.58
CPT,24665,24665,,0.58
CPT,24667,24667,,
CPT,24668,24668,,
CPT,24709,24709,,
CPT,24710,24710,,
CPT,24711,24711,,
CPT,24724,24724,,
CPT,24725,24725,,
CPT,24726,24726,,
CPT,24728,24728,,
CPT,24729,24729,,
CPT,24730,24730,,
CPT,24731,24731,,
CPT,24732,24732,,
CPT,24733,24733,,
CPT,24734,24734,,
CPT,24735,24735,,
CPT,24752,24752,,
CPT,24756,24756,,
CPT,24759,24759,,
CPT,24761,24761,,
CPT,24762,24762,,
CPT,24764,24764,,
CPT,24766,24766,,
CPT,24767,24767,,
CPT,24768,24768,,
CPT,24770,24770,,
CPT,24771,24771,,
CPT,24772,24772,,
CPT,24777,24777,,
CPT,24778,24778,,
CPT,24784,24784,,
CPT,24785,24785,,
CPT,24797,24797,,
CPT,24799,24799,,
CPT,24812,24812,,
CPT,24813,24813,,
CPT,24814,24814,,
CPT,24815,24815,,
CPT,24816,24816,,
CPT,24817,24817,,
CPT,24832,24832,,
CPT,24840,24840,,
CPT,24841,24841,,
CPT,24842,24842,,0.58
CPT,24843,24843,,
CPT,24852,24852,,
CPT,24854,24854,,
CPT,24855,24855,,
CPT,24856,24856,,
CPT,24861,24861,,
CPT,24862,24862,,
CPT,24864,24864,,
CPT,24865,24865,,
CPT,24866,24866,,
CPT,24868,24868,,
CPT,24870,24870,,
CPT,24891,24891,,
CPT,24892,24892,,
CPT,24893,24893,,
CPT,24894,24894,,
CPT,24896,24896,,
CPT,24899,24899,,
CPT,24901,24901,,
CPT,24904,24904,,
CPT,24956,24956,,0.58
CPT,24974,24974,,
CPT,24975,24975,,
CPT,24977,24977,,
CPT,24978,24978,,
CPT,24979,24979,,
CPT,25036,25036,,
CPT,25039,25039,,
CPT,25043,25043,,
CPT,25046,25046,,
CPT,25048,25048,,
CPT,25066,25066,,
CPT,25067,25067,,
CPT,25068,25068,,
CPT,25069,25069,,
CPT,25070,25070,,
CPT,25071,25071,,
CPT,25072,25072,,
CPT,25073,25073,,
CPT,25074,25074,,0.58
CPT,25075,25075,,0.58
CPT,25078,25078,,0.58
CPT,25079,25079,,0.58
CPT,25080,25080,,0.58
CPT,25081,25081,,
CPT,25082,25082,,
CPT,25084,25084,,0.58
CPT,25088,25088,,0.58
CPT,25090,25090,,0.58
CPT,25102,25102,,0.58
CPT,25104,25104,,0.58
CPT,25105,25105,,0.58
CPT,25108,25108,,0.8
CPT,25109,25109,,0.58
CPT,25110,25110,,0.58
CPT,25111,25111,,0.58
CPT,25112,25112,,0.58
CPT,25114,25114,,0.58
CPT,25115,25115,,0.58
CPT,25132,25132,,0.58
CPT,25133,25133,,0.58
CPT,25134,25134,,0.58
CPT,25135,25135,,0.58
CPT,25136,25136,,0.58
CPT,25137,25137,,0.8
CPT,25138,25138,,0.8
CPT,25139,25139,,0.8
CPT,25140,25140,,0.8
CPT,25141,25141,,0.8
CPT,25142,25142,,0.8
CPT,25149,25149,,
CPT,25150,25150,,0.58
CPT,25151,25151,,0.58
CPT,25153,25153,,0.58
CPT,25156,25156,,
CPT,25157,25157,,
CPT,25158,25158,,
CPT,25160,25160,,0.58
CPT,25167,25167,,
CPT,25168,25168,,
CPT,25174,25174,,0.58
CPT,25180,25180,,0.58
CPT,25183,25183,,
CPT,25184,25184,,
CPT,25185,25185,,
CPT,25186,25186,,
CPT,25187,25187,,
CPT,25188,25188,,
CPT,25189,25189,,
CPT,25190,25190,,
CPT,25191,25191,,
CPT,25246,25246,,0.58
CPT,25247,25247,,0.58
CPT,25252,25252,,
CPT,25254,25254,,
CPT,25258,25258,,
CPT,25262,25262,,
CPT,25263,25263,,
CPT,25264,25264,,
CPT,25267,25267,,
CPT,25272,25272,,
CPT,25273,25273,,
CPT,25276,25276,,
CPT,25277,25277,,
CPT,25292,25292,,
CPT,25294,25294,,
CPT,25302,25302,,
CPT,25308,25308,,
CPT,25309,25309,,
CPT,25312,25312,,
CPT,25319,25319,,
CPT,25322,25322,,
CPT,25323,25323,,
CPT,25326,25326,,
CPT,25327,25327,,
CPT,25328,25328,,
CPT,25329,25329,,
CPT,25334,25334,,
CPT,25335,25335,,
CPT,25336,25336,,
CPT,25337,25337,,
CPT,25348,25348,,
CPT,25349,25349,,
CPT,25356,25356,,
CPT,25357,25357,,
CPT,25358,25358,,
CPT,25361,25361,,
CPT,25362,25362,,
CPT,25364,25364,,
CPT,25366,25366,,
CPT,25943,25943,,0.58
CPT,26064,26064,,0.58
CPT,26129,26129,,0.58
CPT,26224,26224,,
CPT,26225,26225,,
CPT,26226,26226,,
CPT,26227,26227,,
CPT,26228,26228,,
CPT,26229,26229,,
CPT,26230,26230,,
CPT,26231,26231,,
CPT,26233,26233,,
CPT,26235,26235,,
CPT,26240,26240,,0.58
CPT,26242,26242,,
CPT,26244,26244,,0.58
CPT,26245,26245,,
CPT,26246,26246,,0.58
CPT,26247,26247,,
CPT,26250,26250,,
CPT,26251,26251,,
CPT,26281,26281,,
CPT,26282,26282,,
CPT,26283,26283,,
CPT,26288,26288,,
CPT,26290,26290,,
CPT,26292,26292,,
CPT,26295,26295,,
CPT,26296,26296,,
CPT,26297,26297,,
CPT,26299,26299,,
CPT,26300,26300,,
CPT,26301,26301,,
CPT,26304,26304,,
CPT,26306,26306,,
CPT,26307,26307,,
CPT,26311,26311,,
CPT,26313,26313,,
CPT,26325,26325,,
CPT,26328,26328,,
CPT,26330,26330,,
CPT,26331,26331,,
CPT,26333,26333,,0.58
CPT,26334,26334,,0.58
CPT,26335,26335,,0.58
CPT,26336,26336,,0.58
CPT,26337,26337,,0.58
CPT,26338,26338,,0.58
CPT,26376,26376,,
CPT,26381,26381,,
CPT,26384,26384,,
CPT,26388,26388,,
CPT,26393,26393,,
CPT,26396,26396,,
CPT,26400,26400,,
CPT,26409,26409,,
CPT,26421,26421,,
CPT,26423,26423,,
CPT,26430,26430,,
CPT,26431,26431,,
CPT,26435,26435,,
CPT,26436,26436,,
CPT,26437,26437,,
CPT,26441,26441,,
CPT,26448,26448,,0.8
CPT,26452,26452,,
CPT,26453,26453,,
CPT,26454,26454,,
CPT,26458,26458,,
CPT,26489,26489,,
CPT,26490,26490,,
CPT,26498,26498,,0.8
CPT,26501,26501,,0.8
CPT,26513,26513,,
CPT,26514,26514,,
CPT,26516,26516,,
CPT,26527,26527,,
CPT,26528,26528,,
CPT,26529,26529,,
CPT,26530,26530,,
CPT,26531,26531,,
CPT,26532,26532,,
CPT,26533,26533,,
CPT,26534,26534,,
CPT,26535,26535,,
CPT,26536,26536,,
CPT,26537,26537,,
CPT,26538,26538,,
CPT,26542,26542,,
CPT,26543,26543,,
CPT,26545,26545,,
CPT,26552,26552,,
CPT,26553,26553,,
CPT,26555,26555,,
CPT,26557,26557,,
CPT,26558,26558,,
CPT,26559,26559,,
CPT,26560,26560,,
CPT,26572,26572,,
CPT,26580,26580,,
CPT,26582,26582,,
CPT,26589,26589,,
CPT,26591,26591,,
CPT,26598,26598,,
CPT,26599,26599,,
CPT,26611,26611,,
CPT,26613,26613,,
CPT,26620,26620,,
CPT,26621,26621,,
CPT,26625,26625,,
CPT,26626,26626,,
CPT,26627,26627,,
CPT,26628,26628,,
CPT,26629,26629,,
CPT,26630,26630,,
CPT,26631,26631,,
CPT,26632,26632,,
CPT,26633,26633,,
CPT,26634,26634,,
CPT,26636,26636,,
CPT,26638,26638,,
CPT,26640,26640,,
CPT,26641,26641,,
CPT,26642,26642,,
CPT,26643,26643,,
CPT,26655,26655,,
CPT,26664,26664,,
CPT,26666,26666,,
CPT,26669,26669,,
CPT,26672,26672,,
CPT,26673,26673,,
CPT,26679,26679,,
CPT,26680,26680,,
CPT,26699,26699,,0.58
CPT,26701,26701,,0.58
CPT,26703,26703,,0.58
CPT,26704,26704,,0.58
CPT,26706,26706,,0.58
CPT,26712,26712,,0.58
CPT,26717,26717,,0.58
CPT,26718,26718,,0.8
CPT,26721,26721,,
CPT,26723,26723,,
CPT,26725,26725,,
CPT,26728,26728,,
CPT,26729,26729,,
CPT,26731,26731,,
CPT,26733,26733,,
CPT,26736,26736,,
CPT,26737,26737,,
CPT,26738,26738,,
CPT,26739,26739,,
CPT,26740,26740,,
CPT,26741,26741,,
CPT,26744,26744,,
CPT,26745,26745,,
CPT,26747,26747,,0.8
CPT,26748,26748,,0.8
CPT,26749,26749,,0.58
CPT,26750,26750,,0.58
CPT,26751,26751,,0.58
CPT,26753,26753,,
CPT,26756,26756,,
CPT,26757,26757,,
CPT,26761,26761,,
CPT,26762,26762,,
CPT,26763,26763,,
CPT,26764,26764,,
CPT,26807,26807,,
CPT,26810,26810,,
CPT,26812,26812,,
CPT,26815,26815,,
CPT,26817,26817,,
CPT,26819,26819,,
CPT,26821,26821,,
CPT,26833,26833,,
CPT,26835,26835,,
CPT,26838,26838,,
CPT,26841,26841,,
CPT,26842,26842,,
CPT,26845,26845,,
CPT,26848,26848,,
CPT,26880,26880,,
CPT,26890,26890,,
CPT,26901,26901,,
CPT,26912,26912,,
CPT,26914,26914,,
CPT,26924,26924,,
CPT,26927,26927,,
CPT,26952,26952,,
CPT,26958,26958,,
CPT,26968,26968,,0.58
CPT,26972,26972,,0.58
CPT,26973,26973,,0.58
CPT,26975,26975,,0.58
CPT,26978,26978,,0.58
CPT,26980,26980,,0.58
CPT,26983,26983,,0.58
CPT,26988,26988,,0.58
CPT,26994,26994,,0.8
CPT,26998,26998,,0.58
CPT,27000,27000,,0.58
CPT,27005,27005,,0.58
CPT,27011,27011,,0.58
CPT,27013,27013,,0.58
CPT,27019,27019,,
CPT,27021,27021,,
CPT,27022,27022,,
CPT,27023,27023,,
CPT,27024,27024,,
CPT,27027,27027,,
CPT,27028,27028,,0.58
CPT,27030,27030,,0.58
CPT,27035,27035,,
CPT,27036,27036,,
CPT,27037,27037,,
CPT,27038,27038,,
CPT,27040,27040,,
CPT,27041,27041,,
CPT,27044,27044,,
CPT,27045,27045,,
CPT,27046,27046,,
CPT,27048,27048,,
CPT,27051,27051,,
CPT,27053,27053,,
CPT,27056,27056,,
CPT,27057,27057,,
CPT,27062,27062,,
CPT,27064,27064,,
CPT,27065,27065,,
CPT,27066,27066,,
CPT,27067,27067,,
CPT,27069,27069,,
CPT,27070,27070,,0.58
CPT,27072,27072,,
CPT,27078,27078,,
CPT,27079,27079,,
CPT,27085,27085,,
CPT,27086,27086,,
CPT,27090,27090,,
CPT,27093,27093,,
CPT,27097,27097,,
CPT,27098,27098,,
CPT,27105,27105,,
CPT,27111,27111,,
CPT,27112,27112,,
CPT,27123,27123,,
CPT,27130,27130,,
CPT,27131,27131,,
CPT,27150,27150,,
CPT,27179,27179,,
CPT,27180,27180,,
CPT,27181,27181,,
CPT,27185,27185,,
CPT,27188,27188,,
CPT,27190,27190,,
CPT,27192,27192,,
CPT,27206,27206,,
CPT,27209,27209,,
CPT,27210,27210,,
CPT,27211,27211,,
CPT,27212,27212,,
CPT,27217,27217,,
CPT,27221,27221,,
CPT,27222,27222,,
CPT,27223,27223,,
CPT,27225,27225,,
CPT,27227,27227,,
CPT,27228,27228,,
CPT,27229,27229,,
CPT,27231,27231,,
CPT,27233,27233,,
CPT,27234,27234,,
CPT,27236,27236,,
CPT,27238,27238,,
CPT,27240,27240,,
CPT,27242,27242,,
CPT,27245,27245,,
CPT,27246,27246,,
CPT,27250,27250,,
CPT,27257,27257,,
CPT,27258,27258,,
CPT,27259,27259,,
CPT,27262,27262,,
CPT,27264,27264,,
CPT,27267,27267,,
CPT,27270,27270,,
CPT,27272,27272,,
CPT,27275,27275,,
CPT,27276,27276,,
CPT,27277,27277,,
CPT,27278,27278,,
CPT,27283,27283,,
CPT,27284,27284,,
CPT,27289,27289,,
CPT,27290,27290,,
CPT,27298,27298,,
CPT,27299,27299,,
CPT,27301,27301,,
CPT,27302,27302,,
CPT,27303,27303,,
CPT,27309,27309,,
CPT,27310,27310,,
CPT,27311,27311,,
CPT,27334,27334,,
CPT,27335,27335,,
CPT,27340,27340,,
CPT,27342,27342,,
CPT,27348,27348,,
CPT,27355,27355,,
CPT,27356,27356,,
CPT,27357,27357,,
CPT,27364,27364,,
CPT,27366,27366,,
CPT,27371,27371,,
CPT,27384,27384,,
CPT,27385,27385,,
CPT,27386,27386,,
CPT,27387,27387,,
CPT,27389,27389,,
CPT,27393,27393,,
CPT,27424,27424,,
CPT,27429,27429,,
CPT,27434,27434,,
CPT,27435,27435,,
CPT,27436,27436,,
CPT,27437,27437,,
CPT,27438,27438,,
CPT,27439,27439,,
CPT,27461,27461,,
CPT,27462,27462,,
CPT,27469,27469,,
CPT,27471,27471,,
CPT,27473,27473,,
CPT,27483,27483,,
CPT,27484,27484,,
CPT,27485,27485,,
CPT,27486,27486,,
CPT,27487,27487,,
CPT,27488,27488,,0.8
CPT,27491,27491,,0.58
CPT,27495,27495,,0.58
CPT,27496,27496,,0.58
CPT,27501,27501,,
CPT,27503,27503,,
CPT,27505,27505,,
CPT,27507,27507,,
CPT,27508,27508,,
CPT,27509,27509,,0.58
CPT,27510,27510,,
CPT,27511,27511,,
CPT,27512,27512,,0.58
CPT,27514,27514,,
CPT,27516,27516,,
CPT,27519,27519,,
CPT,27520,27520,,
CPT,27523,27523,,
CPT,27525,27525,,
CPT,27527,27527,,
CPT,27528,27528,,
CPT,27543,27543,,
CPT,27547,27547,,
CPT,27574,27574,,
CPT,27575,27575,,
CPT,27577,27577,,
CPT,27578,27578,,
CPT,27580,27580,,0.58
CPT,27582,27582,,0.58
CPT,27583,27583,,0.58
CPT,27587,27587,,
CPT,27589,27589,,
CPT,27591,27591,,
CPT,27593,27593,,
CPT,27595,27595,,
CPT,27599,27599,,
CPT,27601,27601,,
CPT,27602,27602,,
CPT,27603,27603,,
CPT,27605,27605,,
CPT,27607,27607,,
CPT,27610,27610,,
CPT,27611,27611,,
CPT,27612,27612,,
CPT,27616,27616,,
CPT,27617,27617,,
CPT,27619,27619,,
CPT,27620,27620,,
CPT,27621,27621,,
CPT,27622,27622,,
CPT,27623,27623,,
CPT,27624,27624,,
CPT,27627,27627,,
CPT,27628,27628,,
CPT,27630,27630,,
CPT,27631,27631,,
CPT,27634,27634,,
CPT,27637,27637,,
CPT,27639,27639,,
CPT,27641,27641,,
CPT,27642,27642,,
CPT,27643,27643,,
CPT,27646,27646,,
CPT,27647,27647,,
CPT,27648,27648,,
CPT,27649,27649,,
CPT,27651,27651,,
CPT,27653,27653,,
CPT,27654,27654,,
CPT,27657,27657,,
CPT,27659,27659,,
CPT,27660,27660,,
CPT,27661,27661,,
CPT,27663,27663,,
CPT,27665,27665,,
CPT,27666,27666,,
CPT,27674,27674,,
CPT,27677,27677,,
CPT,27679,27679,,
CPT,27682,27682,,
CPT,27684,27684,,
CPT,27685,27685,,
CPT,27686,27686,,
CPT,27687,27687,,
CPT,27691,27691,,
CPT,27692,27692,,
CPT,27694,27694,,
CPT,27696,27696,,
CPT,27697,27697,,
CPT,27699,27699,,
CPT,27700,27700,,
CPT,27701,27701,,
CPT,27702,27702,,
CPT,27704,27704,,
CPT,27705,27705,,
CPT,27708,27708,,
CPT,27709,27709,,
CPT,27712,27712,,
CPT,27713,27713,,
CPT,27715,27715,,
CPT,27716,27716,,
CPT,27718,27718,,0.58
CPT,27719,27719,,0.58
CPT,27722,27722,,
CPT,27725,27725,,
CPT,27726,27726,,
CPT,27728,27728,,
CPT,27730,27730,,
CPT,27732,27732,,
CPT,27733,27733,,
CPT,27734,27734,,0.58
CPT,27735,27735,,0.58
CPT,27739,27739,,0.58
CPT,27740,27740,,0.58
CPT,27741,27741,,0.58
CPT,27742,27742,,0.58
CPT,27743,27743,,0.58
CPT,27747,27747,,0.58
CPT,27750,27750,,
CPT,27751,27751,,
CPT,27753,27753,,
CPT,27754,27754,,
CPT,27756,27756,,0.58
CPT,27757,27757,,0.58
CPT,27762,27762,,0.58
CPT,27765,27765,,
CPT,27766,27766,,
CPT,27767,27767,,0.58
CPT,27768,27768,,
CPT,27770,27770,,
CPT,27774,27774,,
CPT,27775,27775,,
CPT,27776,27776,,
CPT,27778,27778,,
CPT,27779,27779,,
CPT,27785,27785,,
CPT,27786,27786,,
CPT,27787,27787,,
CPT,27788,27788,,
CPT,27789,27789,,
CPT,27790,27790,,
CPT,27791,27791,,
CPT,27792,27792,,
CPT,27797,27797,,
CPT,27819,27819,,
CPT,27820,27820,,
CPT,27837,27837,,
CPT,27839,27839,,
CPT,27840,27840,,
CPT,27841,27841,,
CPT,27842,27842,,
CPT,27843,27843,,
CPT,27844,27844,,
CPT,27846,27846,,
CPT,27852,27852,,
CPT,27853,27853,,
CPT,27854,27854,,
CPT,27855,27855,,
CPT,27857,27857,,
CPT,27858,27858,,
CPT,27859,27859,,
CPT,27861,27861,,
CPT,27863,27863,,
CPT,27872,27872,,
CPT,27874,27874,,
CPT,27877,27877,,
CPT,27878,27878,,
CPT,27880,27880,,
CPT,27881,27881,,
CPT,27882,27882,,
CPT,27883,27883,,
CPT,27884,27884,,
CPT,27885,27885,,
CPT,27886,27886,,
CPT,27887,27887,,
CPT,27889,27889,,
CPT,27890,27890,,
CPT,27891,27891,,
CPT,27892,27892,,
CPT,27894,27894,,
CPT,27895,27895,,
CPT,27896,27896,,
CPT,28520,28520,,
CPT,28522,28522,,
CPT,28527,28527,,
CPT,28528,28528,,
CPT,28529,28529,,
CPT,28532,28532,,
CPT,28535,28535,,
CPT,28536,28536,,
CPT,28537,28537,,
CPT,28548,28548,,
CPT,28549,28549,,
CPT,28550,28550,,
CPT,28551,28551,,
CPT,28552,28552,,
CPT,28553,28553,,
CPT,28556,28556,,
CPT,28557,28557,,
CPT,28562,28562,,
CPT,28565,28565,,
CPT,28567,28567,,
CPT,28568,28568,,
CPT,28571,28571,,
CPT,28586,28586,,
CPT,28592,28592,,
CPT,28597,28597,,
CPT,28599,28599,,
CPT,28606,28606,,
CPT,28607,28607,,
CPT,28611,28611,,
CPT,28612,28612,,
CPT,28625,28625,,
CPT,28639,28639,,
CPT,28643,28643,,
CPT,28644,28644,,
CPT,28649,28649,,
CPT,28650,28650,,
CPT,28658,28658,,
CPT,28667,28667,,
CPT,28681,28681,,
CPT,28682,28682,,
CPT,28685,28685,,
CPT,28686,28686,,
CPT,28688,28688,,
CPT,28690,28690,,
CPT,28692,28692,,
CPT,28697,28697,,
CPT,28698,28698,,
CPT,28701,28701,,
CPT,28707,28707,,
CPT,28708,28708,,0.8
CPT,28712,28712,,
CPT,28713,28713,,
CPT,28715,28715,,0.8
CPT,28716,28716,,
CPT,28719,28719,,
CPT,28722,28722,,
CPT,28723,28723,,
CPT,28727,28727,,
CPT,28730,28730,,
CPT,28731,28731,,
CPT,28732,28732,,
CPT,28734,28734,,
CPT,28736,28736,,
CPT,28737,28737,,
CPT,28738,28738,,
CPT,28739,28739,,
CPT,28772,28772,,
CPT,28773,28773,,
CPT,28774,28774,,
CPT,28775,28775,,
CPT,28776,28776,,
CPT,28777,28777,,
CPT,28800,28800,,
CPT,28804,28804,,
CPT,28805,28805,,
CPT,28806,28806,,
CPT,28807,28807,,
CPT,28808,28808,,
CPT,28809,28809,,
CPT,28819,28819,,
CPT,28820,28820,,
CPT,28822,28822,,
CPT,28823,28823,,
CPT,28824,28824,,
CPT,28825,28825,,
CPT,28826,28826,,
CPT,28828,28828,,
CPT,28829,28829,,
CPT,28836,28836,,
CPT,28837,28837,,
CPT,28838,28838,,
CPT,28839,28839,,
CPT,28840,28840,,
CPT,28841,28841,,
CPT,28846,28846,,
CPT,28852,28852,,
CPT,28853,28853,,
CPT,28854,28854,,
CPT,28855,28855,,
CPT,28856,28856,,
CPT,28857,28857,,
CPT,28858,28858,,
CPT,28859,28859,,
CPT,28860,28860,,
CPT,28861,28861,,
CPT,28862,28862,,
CPT,28863,28863,,
CPT,28864,28864,,
CPT,28865,28865,,
CPT,28866,28866,,
CPT,28868,28868,,
CPT,28869,28869,,
CPT,28870,28870,,
CPT,28871,28871,,
CPT,28872,28872,,
CPT,28873,28873,,0.58
CPT,28874,28874,,0.58
CPT,28875,28875,,0.58
CPT,28876,28876,,0.58
CPT,28877,28877,,0.58
CPT,28878,28878,,0.58
CPT,28879,28879,,0.58
CPT,28880,28880,,0.58
CPT,28881,28881,,0.58
CPT,28882,28882,,0.58
CPT,28883,28883,,0.58
CPT,28885,28885,,0.58
CPT,28886,28886,,
CPT,28887,28887,,
CPT,28888,28888,,
CPT,28889,28889,,
CPT,28890,28890,,
CPT,28891,28891,,
CPT,28892,28892,,
CPT,28893,28893,,
CPT,28894,28894,,
CPT,28895,28895,,
CPT,28896,28896,,
CPT,28897,28897,,
CPT,28898,28898,,
CPT,28899,28899,,
CPT,28900,28900,,
CPT,28901,28901,,
CPT,28902,28902,,
CPT,28903,28903,,
CPT,28904,28904,,
CPT,28905,28905,,
CPT,28906,28906,,
CPT,28907,28907,,
CPT,28908,28908,,
CPT,28909,28909,,
CPT,28910,28910,,
CPT,28911,28911,,
CPT,28912,28912,,
CPT,28913,28913,,
CPT,28914,28914,,
CPT,28915,28915,,
CPT,28916,28916,,
CPT,28917,28917,,
CPT,28918,28918,,
CPT,28919,28919,,
CPT,28920,28920,,
CPT,28921,28921,,
CPT,28922,28922,,
CPT,28923,28923,,
CPT,28924,28924,,
CPT,28925,28925,,
CPT,28926,28926,,
CPT,28927,28927,,
CPT,28928,28928,,
CPT,28935,28935,,
CPT,28936,28936,,
CPT,28939,28939,,
CPT,28946,28946,,
CPT,28948,28948,,
CPT,28949,28949,,
CPT,28951,28951,,
CPT,28952,28952,,
CPT,28953,28953,,
CPT,28954,28954,,
CPT,28955,28955,,
CPT,28956,28956,,
CPT,28957,28957,,
CPT,28964,28964,,
CPT,28965,28965,,
CPT,28966,28966,,
CPT,28967,28967,,
CPT,28968,28968,,
CPT,28969,28969,,
CPT,28970,28970,,
CPT,28971,28971,,
CPT,28972,28972,,
CPT,28973,28973,,
CPT,28974,28974,,
CPT,28975,28975,,
CPT,28976,28976,,
CPT,28977,28977,,
CPT,28978,28978,,
CPT,28979,28979,,
CPT,28980,28980,,
CPT,28981,28981,,
CPT,28982,28982,,
CPT,28983,28983,,
CPT,28984,28984,,
CPT,28985,28985,,
CPT,28986,28986,,
CPT,28987,28987,,
CPT,28988,28988,,
CPT,28989,28989,,
CPT,28990,28990,,
CPT,28991,28991,,
CPT,28992,28992,,
CPT,28993,28993,,
CPT,28994,28994,,
CPT,28995,28995,,
CPT,28996,28996,,
CPT,28997,28997,,
CPT,28998,28998,,
CPT,28999,28999,,
CPT,29000,29000,,
CPT,29001,29001,,
CPT,29002,29002,,
CPT,29003,29003,,
CPT,29004,29004,,
CPT,29005,29005,,
CPT,29006,29006,,
CPT,29007,29007,,
CPT,29008,29008,,
CPT,29009,29009,,
CPT,29010,29010,,
CPT,29011,29011,,
CPT,29012,29012,,
CPT,29013,29013,,
CPT,29014,29014,,
CPT,29015,29015,,
CPT,29016,29016,,
CPT,29017,29017,,
CPT,29026,29026,,
CPT,29027,29027,,
CPT,29028,29028,,
CPT,29029,29029,,
CPT,29059,29059,,
CPT,29060,29060,,
CPT,29061,29061,,
CPT,29063,29063,,
CPT,29064,29064,,
CPT,29066,29066,,
CPT,29067,29067,,
CPT,29068,29068,,
CPT,29069,29069,,
CPT,29070,29070,,
CPT,29071,29071,,
CPT,29072,29072,,
CPT,29073,29073,,
CPT,29074,29074,,
CPT,29075,29075,,
CPT,29076,29076,,
CPT,29095,29095,,0.8
CPT,29099,29099,,
CPT,29102,29102,,
CPT,29103,29103,,
CPT,29104,29104,,
CPT,29109,29109,,
CPT,29110,29110,,
CPT,29111,29111,,
CPT,29112,29112,,
CPT,29136,29136,,
CPT,29138,29138,,
CPT,29144,29144,,
CPT,29145,29145,,
CPT,29154,29154,,
CPT,29155,29155,,
CPT,29156,29156,,
CPT,29157,29157,,
CPT,29238,29238,,
CPT,29244,29244,,
CPT,29245,29245,,
CPT,29249,29249,,
CPT,29252,29252,,0.58
CPT,29253,29253,,0.58
CPT,29254,29254,,0.58
CPT,29255,29255,,
CPT,29257,29257,,0.58
CPT,29259,29259,,0.58
CPT,29260,29260,,0.58
CPT,29264,29264,,
