File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.38,9.254,0.1366,-0.0069,2,1,164.9776717,200.8423829,439.4449796,202.6221104,268.1219617,112.7452008,227.8812502,1.886106941,230.5,0.334440721,0.137730427,-0.645261658,0.128908143,-0.151191095,0.71512045,0.011426202
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.4,9.292,0.1348,-0.0069,2,1,165.0005825,200.8702744,440.7609416,202.9484664,267.0181862,113.139278,228.3251978,1.87936819,230.5,0.334301858,0.137591564,-0.648251783,0.127298776,-0.147065907,0.711631254,0.009479944
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.42,9.578,0.1348,-0.0079,2,1,165.7691094,201.8058724,446.5185596,204.4083111,267.2518106,114.0832329,229.1974737,1.860749961,230.5,0.329654949,0.132944655,-0.661230104,0.120131344,-0.147940462,0.703322567,0.0056669
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.44,9.617,0.1332,-0.0079,2,1,165.8108343,201.8566678,447.8319906,204.7688818,266.3257722,114.4811942,229.6600782,1.854460195,230.5,0.329403276,0.132692982,-0.664167279,0.118368925,-0.144469405,0.699840295,0.003650568
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.46,9.898,0.1266,-0.0073,2,1,165.1954645,201.107522,453.4077486,204.0829595,258.9789223,114.91289,228.9941885,1.820589202,230.5,0.333121456,0.136411162,-0.676540966,0.121724287,-0.116495815,0.696076499,0.006554237
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.48,10.081,0.1247,-0.0073,2,1,165.3365666,201.2792985,457.2077826,204.6181742,257.2482091,115.5079872,229.3636204,1.80454912,230.5,0.332267669,0.135557374,-0.684887092,0.119105185,-0.10979055,0.690911182,0.004942256
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.5,10.571,0.1213,-0.0072,2,1,165.5096476,201.4900057,466.1934055,205.2992603,253.010022,116.4673929,229.3988345,1.76662827,230.5,0.331221376,0.134511082,-0.704349719,0.115782141,-0.093178238,0.682639518,0.004788739
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.52,10.571,0.1215,-0.0072,2,1,165.8280453,201.8776204,466.8051154,206.0871609,254.1349294,116.9130219,230.2181492,1.767169741,230.5,0.329299483,0.132589188,-0.705660996,0.111951672,-0.097614482,0.678820607,0.001223528
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.54,10.688,0.1217,-0.0066,2,1,166.2840528,202.4327599,469.3813776,207.1225761,254.9802377,117.5408398,231.0490072,1.760926517,230.5,0.326553375,0.129843081,-0.711164747,0.106940089,-0.10093518,0.673465016,-0.002378978
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.56,10.7,0.1217,-0.0067,2,1,166.5664573,202.7765568,470.1825565,207.8555094,255.8247394,117.9822959,231.8064382,1.760259167,230.5,0.324856489,0.128146195,-0.712870175,0.10340769,-0.104241736,0.669716284,-0.005651843
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.58,10.801,0.121,-0.0066,2,1,166.7924712,203.051704,472.4690483,208.533945,255.6236676,118.5044039,232.3965786,1.752678875,230.5,0.32350051,0.126790216,-0.717721376,0.100149029,-0.103455452,0.665300739,-0.00819444
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.6,10.8,0.1275,-0.0071,2,1,168.4908233,205.1192632,473.0393736,211.4296045,264.1707567,119.4355309,234.7284715,1.769306619,230.5,0.313369575,0.116659281,-0.718927765,0.086358759,-0.136344837,0.657474127,-0.018178543
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.62,10.716,0.1345,-0.0077,2,1,170.1257121,207.1095626,472.2087048,214.2404829,273.4387083,120.2462818,237.0954355,1.791178792,230.5,0.303713216,0.107002921,-0.717170197,0.073151726,-0.170826633,0.650708875,-0.028211879
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.64,10.373,0.1358,-0.0092,2,1,170.1879491,207.1853294,466.9376949,214.5748352,276.7091679,120.1891667,238.0728722,1.814320852,230.5,0.303347453,0.106637159,-0.705944971,0.071592303,-0.182716157,0.651183972,-0.03232595
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.66,10.145,0.1367,-0.0092,2,1,170.2969607,207.3180391,463.5453667,215.0177881,279.2478637,120.2754398,238.9699396,1.830141099,230.5,0.302707122,0.105996828,-0.698653396,0.069530102,-0.191848926,0.650466418,-0.036086906
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.68,9.806,0.1346,-0.0092,2,1,169.6157532,206.488743,458.1078568,214.207115,278.575109,119.9331873,239.1530376,1.846131922,230.5,0.306715259,0.110004965,-0.686853789,0.073307488,-0.189436852,0.653316048,-0.036852809
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.7,9.674,0.1336,-0.0099,2,1,169.4571953,206.295716,456.2736203,214.2272616,278.6251178,120.0195061,239.6137065,1.852127958,230.5,0.307650503,0.110940208,-0.682841812,0.073213441,-0.189616352,0.652596582,-0.038777208
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.72,9.626,0.1282,-0.0099,2,1,168.5320336,205.1694322,455.934922,212.988587,273.1367867,119.9128267,239.0294406,1.842083025,230.5,0.31312502,0.116414726,-0.682099222,0.07901228,-0.169721857,0.653485828,-0.036335864
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.74,9.492,0.121,-0.0102,2,1,167.043772,203.3576355,454.0176347,210.8473897,265.5360367,119.4816504,237.9103087,1.832488522,230.5,0.321994977,0.125284682,-0.677885178,0.089116262,-0.1414997,0.657088056,-0.031642886
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.76,8.944,0.1128,-0.0109,2,1,164.5939678,200.3752652,444.3178993,207.1773043,257.5762473,118.1496876,236.3284348,1.847234002,230.5,0.336769222,0.140058928,-0.656289433,0.106675893,-0.11106492,0.668298503,-0.024971648
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.78,8.944,0.1095,-0.0123,2,1,164.07684,199.7457183,444.8098954,206.5766914,254.1211766,118.2296852,236.0919541,1.838070138,230.5,0.339916008,0.143205713,-0.657396127,0.109579132,-0.097560364,0.667621645,-0.023970503
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.8,8.736,0.1066,-0.0124,2,1,163.2885496,198.7860603,441.3159767,205.5503714,251.6908398,117.9332985,235.8945185,1.844321664,230.5,0.344731984,0.14802169,-0.649510257,0.114559742,-0.087950646,0.670131665,-0.023133887
