File Name,File Key,d,End Depth,Depth,Measured Vs,Subset_Region,Subset_Geology,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT,57359,10.5,11,10.75,135.5,2,1,3.558665778,0.046037337,176.416572,214.7680007,375.8469163,179.6341887,193.9932269,158.7996823,330.1245187,2.308516794,-0.263876444,-0.460586739,-1.020210283,-0.281950858,-0.358851605,-0.158671908,-0.890498272
SCPT,57359,11,11.5,11.25,121.5,2,1,6.796772165,0.066005621,200.5397976,244.1354057,479.9823747,204.7566206,214.9256414,181.8853517,351.6407078,2.01126734,-0.501098456,-0.69780875,-1.373835121,-0.521907794,-0.570377852,-0.40346229,-1.062695675
SCPT,57359,11.5,12,11.75,136,2,1,1.781902592,0.039183891,159.7885755,194.5252223,288.6796232,160.7747602,193.1565207,145.3890372,328.9561548,2.787417841,-0.161196653,-0.357906947,-0.752662617,-0.167349495,-0.350845963,-0.066758279,-0.883269588
SCPT,57359,12,12.5,12.25,163,2,1,9.82339301,0.09511994,224.5463108,273.3607261,557.8907504,229.3769044,248.1089505,202.4393219,377.8147116,1.915890603,-0.320331769,-0.517042063,-1.230412955,-0.341616321,-0.420117765,-0.216689996,-0.840653694
SCPT,57359,12.5,13,12.75,199,2,1,13.81886672,0.08833332,231.4290438,281.7397055,637.9010871,236.2414092,231.49803,213.699524,378.962527,1.699585801,-0.150968496,-0.34767879,-1.164878411,-0.171549378,-0.151266539,-0.07126611,-0.644132502
SCPT,57359,13,13.5,13.25,193,2,1,17.77498732,0.12766542,250.3362446,304.7571674,705.1837717,260.4716208,271.6035576,230.9256318,402.18791,1.651837062,-0.260114804,-0.456825098,-1.295768249,-0.299803725,-0.341653305,-0.17940553,-0.734229228
SCPT,57359,13.5,14,13.75,223,2,1,17.76671516,0.160928214,261.7203949,318.6161329,707.6288294,272.4560435,305.7973645,237.829314,418.3826083,1.726070113,-0.160104967,-0.356815262,-1.154747933,-0.200305521,-0.315750904,-0.064381477,-0.629224573
SCPT,57359,14,14.5,14.25,192,2,1,21.57521297,0.154060873,264.9955814,322.6033165,765.0639225,277.905895,294.2992476,246.1248168,420.4006904,1.600240417,-0.32221778,-0.518928074,-1.382464017,-0.369787177,-0.427101727,-0.248343421,-0.783712909
SCPT,57359,14.5,15,14.75,177,2,1,24.25035926,0.171513998,273.1546893,332.5361434,802.715721,288.5789936,308.5026713,254.9767761,430.4177943,1.565361893,-0.43388853,-0.630598824,-1.511850898,-0.488819124,-0.55558077,-0.365022734,-0.888606619
SCPT,57359,15,15.5,15.25,179,2,1,16.64749337,0.154104719,266.0110091,323.8394894,698.0724577,270.5183428,300.2282407,241.6268513,426.8783065,1.780039613,-0.39615189,-0.592862184,-1.360937099,-0.412954101,-0.517157182,-0.300008794,-0.86911317
SCPT,57359,15.5,16,15.75,213,2,1,10.29099086,0.109047605,245.2119717,298.518922,582.6308046,239.6909013,261.9417582,221.0528118,409.9959995,1.996821527,-0.140830861,-0.337541155,-1.006261552,-0.118058016,-0.206830016,-0.037109475,-0.654855237
SCPT,57359,16,16.5,16.25,210,2,1,5.367605742,0.062708714,215.6098055,262.4815023,455.8102626,200.7592135,212.6353288,193.9199986,382.7248743,2.288901075,-0.026362787,-0.223073081,-0.774969101,0.045001284,-0.012471096,0.079661835,-0.600208856
SCPT,57359,16.5,17,16.75,246,2,1,1.445011519,0.019382906,163.2138431,198.6951133,279.820343,138.8143921,141.2244848,146.8569803,327.8787795,2.930861241,0.410270274,0.21355998,-0.128816229,0.572193804,0.554980821,0.515872346,-0.287312429
SCPT,57359,17,17.5,17.25,229,2,1,0.980518776,0.020231303,157.7645684,192.0612137,252.8333594,133.4548797,145.5835112,140.5207916,331.2224089,3.165628531,0.372618155,0.175907861,-0.09900861,0.539958563,0.452972121,0.488366543,-0.369068076
SCPT,57359,17.5,18,17.75,215,2,1,1.481821299,0.044814594,180.6256821,219.8921347,299.3608455,160.5962765,195.2152607,160.5777445,371.0990209,3.029908529,0.174211193,-0.022499101,-0.331011659,0.291744412,0.096535177,0.291859813,-0.545830902
SCPT,57366,0,0.5,0.25,65,2,1,2.233973471,0.039235913,93.7205651,114.094601,214.230027,87.46634632,102.3486956,50.57041347,122.3592149,2.389689334,-0.365930373,-0.562640668,-1.19266306,-0.296866836,-0.453998298,0.251020579,-0.632573833
SCPT,57366,0.5,1,0.75,65,2,1,2.756307618,0.032782676,109.5690119,133.3883623,259.6112425,115.1792866,122.8195949,70.3548745,159.443016,2.220584578,-0.522167327,-0.718877621,-1.384798021,-0.572102658,-0.636329301,-0.079164801,-0.897299322
SCPT,57366,1,1.5,1.25,71,2,1,2.401248111,0.078327014,125.1042845,152.3008681,259.0340279,150.7408318,217.5814609,85.88946753,203.9232725,2.542463137,-0.566467788,-0.763178083,-1.294279558,-0.752882139,-1.119893436,-0.190381331,-1.055063931
SCPT,57366,1.5,2,1.75,102,2,1,4.23754625,0.053316631,136.7704924,166.5032081,333.5192328,163.677385,184.6992128,99.29040593,212.4084199,2.088023317,-0.29333147,-0.490041764,-1.18472772,-0.472924512,-0.593755812,0.026923864,-0.733538117
SCPT,57366,2,2.5,2.25,134,2,1,1.36339652,0.060492763,118.1968653,143.891836,219.5370995,155.7389067,234.8752121,91.45397098,228.3292545,2.841388189,0.125488216,-0.071222078,-0.493681437,-0.15034113,-0.561214561,0.382004004,-0.532948886
SCPT,57366,2.5,3,2.75,130,2,1,0.870543191,0.023667903,102.5246554,124.812624,187.7350653,128.445457,159.0612303,83.89380288,212.0085026,2.889121161,0.23743114,0.040720846,-0.367497291,0.012030095,-0.201754774,0.437982703,-0.48909193
SCPT,57366,3,3.5,3.25,84,2,1,1.766068727,0.016850151,115.088994,140.1083405,251.6020279,134.6403974,131.4115105,94.62518027,212.7673294,2.34369053,-0.314888891,-0.511599185,-1.097031786,-0.471790703,-0.447516902,-0.119106818,-0.92938242
SCPT,57366,3.5,4,3.75,140,2,1,8.393496132,0.034453894,157.4649367,191.6964447,466.593713,177.4892004,151.9933959,130.8051362,244.9585621,1.635279055,-0.117560387,-0.314270681,-1.203816463,-0.237267342,-0.082194649,0.067933717,-0.559446639
SCPT,57366,4,4.5,4.25,172,2,1,6.298192352,0.031234152,154.6470434,188.2659659,423.2147109,172.0406277,151.5251528,128.9130767,249.1355766,1.78544844,0.106349096,-0.090361198,-0.900385164,-0.00023618,0.126742841,0.288356124,-0.370502756
SCPT,57366,4.5,5,4.75,176.5,2,1,10.52641255,0.052074872,175.8823986,214.1177027,521.0409695,197.2872299,179.7831954,149.3883692,274.9206202,1.619851897,0.003505294,-0.193205,-1.082507799,-0.11133981,-0.018430779,0.166771457,-0.443161526
SCPT,57366,5,5.5,5.25,217.5,2,1,11.04319129,0.062369465,184.4764645,224.5800438,536.2183511,206.0016446,194.9520951,157.0125833,288.7847049,1.648241556,0.164676959,-0.032033336,-0.902342599,0.054314698,0.109444988,0.3258729,-0.283482594
SCPT,57366,5.5,6,5.75,205,2,1,10.33215495,0.062579254,186.9075483,227.539624,527.8110544,206.471394,197.579781,159.5527927,295.5090079,1.698624849,0.092395879,-0.104314416,-0.945728389,-0.007151896,0.036867522,0.250635123,-0.365689341
SCPT,57366,6,6.5,6.25,194,2,1,9.137101625,0.055699673,185.2776824,225.5554395,507.9824575,201.5097087,190.6182383,158.8945727,297.0181044,1.753560814,0.046002473,-0.150707821,-0.962588755,-0.037979403,0.017585484,0.199617242,-0.425934935
SCPT,57366,6.5,7,6.75,147,2,1,5.709363765,0.034649891,169.9411618,206.8848926,427.397654,179.6451501,164.4359471,145.8483463,283.7563161,1.936579951,-0.145019683,-0.341729977,-1.067282267,-0.20055093,-0.112088528,0.007865229,-0.657683241
SCPT,57366,7,7.5,7.25,166.5,2,1,7.364624034,0.039559073,179.6778202,218.738216,474.2575955,188.8643498,169.3467372,156.0422816,294.5172336,1.826420387,-0.07617005,-0.272880345,-1.046755315,-0.126033722,-0.016953003,0.064868303,-0.57034221
SCPT,57366,7.5,8,7.75,149.5,2,1,11.93704552,0.070585762,203.825376,248.1352404,574.690987,219.0917358,208.8184948,178.8065857,324.1114686,1.684140753,-0.309967234,-0.506677529,-1.34653609,-0.382194134,-0.334169036,-0.179008302,-0.773791103
SCPT,57366,8,8.5,8.25,182.5,2,1,13.67034307,0.085165685,213.9288288,260.4350959,609.1161476,230.7126139,225.6450107,188.4478951,337.7626916,1.660066062,-0.158893211,-0.355603505,-1.205258795,-0.234422667,-0.212212842,-0.032071377,-0.61559338
SCPT,57366,8.5,9,8.75,174.5,2,1,12.62289977,0.090750906,217.3204509,264.5640272,594.3292961,232.3936643,235.0418907,190.3750828,345.4748111,1.734242866,-0.219448255,-0.416158549,-1.225508795,-0.286508021,-0.297839015,-0.087071505,-0.682994993
SCPT,57366,9,9.5,9.25,176.5,2,1,12.97698935,0.051907083,203.7612938,248.0572273,603.9890929,216.2371835,187.6259623,185.3193546,325.8954709,1.584598483,-0.143628304,-0.340338598,-1.230235263,-0.203055001,-0.061129542,-0.048759702,-0.613255812
SCPT,57366,9.5,10,9.75,204,2,1,20.41475957,0.040262777,203.2307006,247.4112877,721.7083989,223.5250587,168.9462638,196.5454339,320.6152649,1.289598052,0.003778204,-0.19293209,-1.263501184,-0.091403533,0.188539295,0.037226373,-0.452121859
SCPT,57366,10,10.5,10.25,179.5,2,1,20.00321469,0.108996904,236.3464445,287.7261064,719.8666787,256.4394478,248.3493602,215.8405209,369.5274665,1.524342219,-0.275123506,-0.4718338,-1.388890818,-0.356717358,-0.324661257,-0.184364598,-0.722049864
SCPT,57366,10.5,11,10.75,198.5,2,1,21.16617535,0.105886558,238.1876228,289.9675407,738.965189,258.1365426,244.2764095,219.9785924,372.7631661,1.490709705,-0.182269594,-0.378979888,-1.314461714,-0.26269958,-0.20751131,-0.102741134,-0.630154174
SCPT,57366,11,11.5,11.25,212.5,2,1,19.9204002,0.128647716,248.1288479,302.0699018,725.3889112,265.921659,270.0168031,224.4399744,386.5731283,1.59047361,-0.155006171,-0.351716465,-1.227765952,-0.224259762,-0.239542202,-0.054666308,-0.598379068
SCPT,57366,11.5,12,11.75,250,2,1,19.71712355,0.148445544,256.4971282,312.2573734,725.6881831,273.3874226,290.8328984,229.5482518,398.1649856,1.646911271,-0.025656551,-0.222366845,-1.065659505,-0.089429002,-0.151287952,0.085347663,-0.465405538
SCPT,57366,12,12.5,12.25,218,2,1,14.95888122,0.105479865,242.1934968,294.844257,655.8784346,249.7726801,251.2950786,216.9308017,384.1201791,1.73268775,-0.105241917,-0.301952212,-1.101480396,-0.136056162,-0.142132798,0.004916646,-0.566460407
SCPT,57366,12.5,13,12.75,203,2,1,15.65524193,0.120871441,250.0159882,304.3672899,670.1306202,257.6316518,267.1364252,223.3114866,395.0964638,1.749282263,-0.20831889,-0.405029184,-1.19426667,-0.23832488,-0.274553505,-0.095361619,-0.665923968
SCPT,57366,13,13.5,13.25,177,2,1,18.88166322,0.136437732,259.4112792,315.8050355,722.5216209,270.3597215,280.0074773,234.2312725,405.8589038,1.670954319,-0.38226502,-0.578975314,-1.406597612,-0.423603642,-0.458666575,-0.280159239,-0.829855839
SCPT,57366,13.5,14,13.75,184,2,1,19.62659977,0.150810366,266.3971724,324.3096011,735.8556786,277.1554721,293.5281031,239.9666904,415.1714245,1.683575426,-0.370052567,-0.566762861,-1.386098253,-0.409642862,-0.467037629,-0.265564366,-0.813755748
SCPT,57366,14,14.5,14.25,220,2,1,17.41697206,0.132323329,261.7467616,318.6482315,705.7221884,267.3673628,277.3305668,235.6585996,411.5172826,1.730082115,-0.173749931,-0.370460225,-1.165594113,-0.194996057,-0.23158263,-0.068756599,-0.626223472
SCPT,57366,14.5,15,14.75,230,2,1,17.76250633,0.155432318,270.8102054,329.6819891,713.4973456,275.8954332,299.2742041,241.8136903,423.9660317,1.77225453,-0.163338918,-0.360049212,-1.132099408,-0.18194262,-0.263280915,-0.050088246,-0.611574029
SCPT,57366,15,15.5,15.25,229,2,1,16.68428544,0.141224306,268.074952,326.3521155,699.0131015,269.6667185,286.5819456,239.9589857,422.0688844,1.792450266,-0.157544609,-0.354254904,-1.115947482,-0.163464817,-0.224302515,-0.046746012,-0.61144653
SCPT,57366,15.5,16,15.75,234,2,1,20.4955277,0.161492619,278.6848312,339.2684901,758.4701593,284.5639346,302.4611275,252.1945239,433.6740785,1.703731583,-0.174760391,-0.371470685,-1.175982341,-0.195636839,-0.25663165,-0.074879595,-0.616972165
SCPT,57366,16,16.5,16.25,258,2,1,23.89107294,0.182839535,288.4123442,351.1106799,806.5872442,297.7957047,319.3107896,262.768759,444.7354459,1.64865623,-0.111431622,-0.308141916,-1.139852483,-0.143448112,-0.213205306,-0.018314817,-0.544520017
SCPT,57366,16.5,17,16.75,230,2,1,25.79775626,0.199271821,295.5513793,359.8016792,832.858433,306.1278486,331.8553054,269.8604036,453.4605171,1.631845845,-0.250763385,-0.44747368,-1.28678437,-0.285923512,-0.366619738,-0.159825493,-0.678828894
SCPT,57366,17,17.5,17.25,212,2,1,21.74005635,0.19031407,293.5191448,357.3276546,782.5221788,296.388205,326.1095783,264.4433055,453.5516834,1.736950839,-0.325356592,-0.522066886,-1.305935991,-0.335083824,-0.43064718,-0.221040608,-0.760522954
SCPT,57366,17.5,18,17.75,190,2,1,22.07509053,0.194454796,296.8615732,361.3966979,789.59638,298.5494643,328.8980855,267.6189397,458.176376,1.739616795,-0.446241874,-0.642952169,-1.424497831,-0.451911556,-0.54872386,-0.34254003,-0.880230138
SCPT,57366,18,18.5,18.25,207,2,1,23.87035475,0.188439579,298.2001771,363.0263025,815.7231951,301.0559898,322.6391502,272.0382151,459.7948848,1.683760599,-0.365046203,-0.561756497,-1.371356282,-0.374577467,-0.443815723,-0.27322376,-0.798061694
SCPT,57366,18.5,19,18.75,249,2,1,20.51141528,0.185914692,297.8727985,362.6277547,771.9635083,293.2989144,321.2323254,267.8703227,461.6222749,1.789076261,-0.179213648,-0.375923943,-1.131484383,-0.163739378,-0.25471172,-0.073050096,-0.617294073
SCPT,57366,19,19.5,19.25,217,2,1,21.3252808,0.18569079,300.3181104,365.6046562,785.6078081,295.5077462,320.4746779,271.3275449,464.7689636,1.768576055,-0.324944927,-0.521655222,-1.286560342,-0.308797697,-0.389905912,-0.22342939,-0.761643076
SCPT,57366,19.5,20,19.75,232,2,1,22.1284803,0.191212083,304.2364012,370.3747493,798.8188584,298.8879454,324.1510978,275.3974465,469.7094375,1.75922225,-0.271067663,-0.467777957,-1.236396838,-0.253331367,-0.334472387,-0.171477943,-0.705376914
SCPT,57356,0,0.5,0.25,93,2,1,3.106435897,0.040533409,95.59289188,116.3739553,243.0588129,91.75135719,101.94155,53.17258732,123.177976,2.116378315,-0.027498971,-0.224209265,-0.960703949,0.013517214,-0.091800117,0.559056506,-0.281030776
SCPT,57356,0.5,1,0.75,93,2,1,1.848790592,0.081368006,112.2636795,136.6688272,221.8720927,129.5590602,200.1301935,71.62885485,178.9152053,2.725123397,-0.188250892,-0.384961187,-0.869501564,-0.331537347,-0.766368629,0.2611015,-0.654312487
SCPT,57356,1,1.5,1.25,93,2,1,1.116311563,0.035732881,100.9708719,122.9210614,192.7015195,118.4151307,155.7016052,72.06892835,183.103021,2.810991756,-0.082232585,-0.278942879,-0.728542968,-0.241597014,-0.515341895,0.254976494,-0.677449458
SCPT,57356,1.5,2,1.75,98,2,1,0.795590913,0.022091849,95.33941666,116.0653768,176.6758115,109.6184907,133.4379547,72.53436215,187.0915635,2.889083891,0.027524147,-0.169186147,-0.589349001,-0.112038592,-0.308669132,0.300907068,-0.646630663
SCPT,57356,2,2.5,2.25,80,2,1,0.826311366,0.013853125,95.66494032,116.4616665,183.8344963,105.5583948,112.1799912,75.29267908,187.8157388,2.755555886,-0.178825247,-0.375535541,-0.832009242,-0.27723767,-0.338078011,0.060643728,-0.853434735
SCPT,57356,2.5,3,2.75,72,2,1,0.894554312,0.013956508,99.49246464,121.1212613,190.9389313,109.7103215,117.1590995,80.61069251,197.979822,2.742439886,-0.32341579,-0.520126084,-0.975287526,-0.421177332,-0.486866717,-0.112965183,-1.011498997
SCPT,57356,3,3.5,3.25,94,2,1,3.5157978,0.018659093,125.8594766,153.2202323,329.7617447,137.5101995,120.5270457,105.3757952,216.7079976,1.902368969,-0.291871237,-0.488581531,-1.255075626,-0.38040331,-0.248579391,-0.11423818,-0.835256032
SCPT,57356,3.5,4,3.75,78,2,1,11.32815765,0.055960241,167.4026212,203.7944954,524.0628424,188.8793635,175.2717497,142.1867681,261.4806708,1.532994397,-0.76369299,-0.960403284,-1.904902779,-0.884399696,-0.809628798,-0.600432635,-1.209651537
SCPT,57356,4,4.5,4.25,134,2,1,13.16324547,0.067623981,177.9112627,216.5876241,562.0182438,200.888282,190.571646,152.8418353,276.9593739,1.509414597,-0.283445102,-0.480155396,-1.433694512,-0.404909143,-0.352188418,-0.131563831,-0.726031031
SCPT,57356,4.5,5,4.75,136,2,1,12.35268219,0.073967507,183.4392453,223.3173421,554.6520003,206.4945528,203.5807339,157.3882452,288.0946105,1.580253228,-0.299228639,-0.495938933,-1.405686005,-0.417619148,-0.403407767,-0.146060766,-0.750634049
SCPT,57356,5,5.5,5.25,155,2,1,9.643155209,0.070359447,182.0579284,221.635739,509.794862,203.497173,207.821613,155.5254544,293.0515759,1.72035956,-0.160899807,-0.357610102,-1.190583297,-0.272226996,-0.293254965,-0.003384295,-0.636923504
SCPT,57356,5.5,6,5.75,147,2,1,5.378333558,0.049509314,166.1683875,202.29195,411.4322595,184.0100755,190.9954063,142.4391864,285.2632678,1.980367318,-0.12256907,-0.319279364,-1.029211801,-0.224557927,-0.26181679,0.03151744,-0.662979914
SCPT,57356,6,6.5,6.25,138,2,1,6.416559997,0.037090038,167.333422,203.7102529,443.787823,179.1001084,164.2196535,145.9979492,280.9891676,1.827830003,-0.192734676,-0.38944497,-1.168092887,-0.260691229,-0.173951197,-0.05633889,-0.711062434
SCPT,57356,6.5,7,6.75,146.5,2,1,10.07090595,0.062766405,189.5295996,230.7316865,531.5308528,204.9627544,197.8683469,166.2688352,307.8313127,1.70458311,-0.257519782,-0.454230077,-1.288735816,-0.335802848,-0.300576466,-0.126580539,-0.742526518
SCPT,57356,7,7.5,7.25,159,2,1,10.30985372,0.061516779,192.3469972,234.1615618,540.1326156,206.3886219,196.7285724,169.9010293,312.6936342,1.698253992,-0.190396816,-0.38710711,-1.222910492,-0.260856703,-0.212920771,-0.066311885,-0.676319705
SCPT,57356,7.5,8,7.75,149.5,2,1,14.11394221,0.087508624,209.6206528,255.1903599,612.9264707,227.6000308,225.2432912,186.4689071,333.7076378,1.614403057,-0.338003089,-0.534713383,-1.410948586,-0.420293445,-0.409884719,-0.220968114,-0.802968881
SCPT,57356,8,8.5,8.25,185.5,2,1,13.24199603,0.082356422,209.7787167,255.3827856,601.962605,225.365261,221.1745137,187.0644568,336.2138751,1.64669684,-0.122998363,-0.319708658,-1.177140443,-0.194667586,-0.175897163,-0.008398364,-0.594692608
SCPT,57356,8.5,9,8.75,166.5,2,1,10.46317574,0.080529588,208.1089445,253.3500194,553.5439845,220.511596,225.1012764,183.4709928,339.6775988,1.792632868,-0.223066405,-0.419776699,-1.201345906,-0.280954974,-0.301555109,-0.097061268,-0.71300162
SCPT,57356,9,9.5,9.25,188.5,2,1,9.946946339,0.077413633,208.6532658,254.0126715,546.0240148,218.9029492,222.4162247,184.3737533,342.6025172,1.823464544,-0.101575852,-0.298286147,-1.063564951,-0.14953047,-0.165452506,0.022133042,-0.597472926
SCPT,57356,9.5,10,9.75,183,2,1,8.244509626,0.080343157,208.0098916,253.2294333,511.0615084,216.7836349,231.0825234,182.6679978,348.3983582,1.956445367,-0.128099481,-0.324809776,-1.027003799,-0.169413629,-0.233288738,0.001815867,-0.64386038
SCPT,57356,10,10.5,10.25,179,2,1,7.290186121,0.055224123,198.6254995,241.804956,489.9999027,201.5323151,196.4384199,176.4051237,335.7574708,2.022959341,-0.104035334,-0.300745628,-1.007019387,-0.118563935,-0.092963192,0.014602617,-0.62900328
SCPT,57356,10.5,11,10.75,150,2,1,7.500854135,0.068009551,205.0329754,249.6053613,499.187193,210.1686822,216.4411935,182.6187526,349.2238034,1.973205572,-0.312535528,-0.509245822,-1.202345868,-0.337275163,-0.366683593,-0.196765366,-0.845077693
SCPT,57356,11,11.5,11.25,170,2,1,15.71503205,0.123723123,241.2391879,293.6824896,662.7375586,254.2059919,269.5414933,216.2040071,383.9422736,1.708423353,-0.349990485,-0.546700779,-1.360580636,-0.402346493,-0.460923905,-0.240424002,-0.814693775
SCPT,57356,11.5,12,11.75,183,2,1,15.96685346,0.138391661,248.129833,302.071101,669.7060952,260.7866707,284.9798493,221.3870182,393.9359401,1.739433901,-0.304465976,-0.501176271,-1.297352799,-0.354216567,-0.442932321,-0.190426231,-0.766702155
SCPT,57356,12,12.5,12.25,214,2,1,12.96429524,0.107563469,237.9658961,289.6976127,621.2456154,244.1536461,255.9627879,212.8514911,384.6906154,1.807370136,-0.106151355,-0.302861649,-1.065750505,-0.131821709,-0.179056059,0.005381317,-0.5864634
SCPT,57356,12.5,13,12.75,210.5,2,1,12.65760437,0.118805567,243.1246459,295.9778297,618.1185178,248.2415797,269.0338857,216.2704874,393.5924539,1.859227251,-0.144088605,-0.340798899,-1.077194562,-0.164916731,-0.245351688,-0.027044228,-0.62583034
SCPT,57356,13,13.5,13.25,222.5,2,1,13.37664896,0.120536842,246.9107644,300.5870175,633.6902928,251.249989,269.7707591,220.6086205,398.3560722,1.836721762,-0.104099892,-0.300810186,-1.046633236,-0.121521314,-0.192645456,0.008536918,-0.582419157
SCPT,57356,13.5,14,13.75,179,2,1,10.53524102,0.102008902,238.6486528,290.5287948,580.8487126,237.3547127,253.0664675,212.3974251,392.7849724,1.951317772,-0.287606593,-0.484316887,-1.177104526,-0.282169894,-0.346266366,-0.171073361,-0.785876512
SCPT,57356,14,14.5,14.25,177,2,1,16.73267632,0.132606412,258.6592209,314.8894864,695.1091253,264.3086604,278.2544732,234.3439154,411.5095505,1.737310499,-0.379361713,-0.576072008,-1.367919115,-0.400967856,-0.452386334,-0.280640028,-0.843682496
SCPT,57356,14.5,15,14.75,174.5,2,1,20.8869648,0.199724971,281.9597177,343.2553085,758.858208,293.2726635,337.5795251,252.7273703,438.5384164,1.727383708,-0.479839474,-0.676549768,-1.469890204,-0.519178027,-0.659876371,-0.370386578,-0.921522675
SCPT,57356,15,15.5,15.25,220,2,1,19.83483287,0.201010872,283.6761374,345.3448629,746.6444226,292.1408602,339.3032689,253.3256527,442.4554451,1.76980311,-0.25420568,-0.450915974,-1.221961518,-0.283608538,-0.43326676,-0.14104828,-0.698712224
SCPT,57356,15.5,16,15.75,217.5,2,1,19.75395054,0.169244246,277.8654598,338.2709945,747.8962699,283.9082553,310.5290633,251.8377868,436.2063533,1.725488168,-0.244938188,-0.441648483,-1.235065441,-0.266452291,-0.356078648,-0.146586327,-0.695916568
SCPT,57356,16,16.5,16.25,224,2,1,7.856150739,0.10581633,240.4367431,292.7056003,529.5488361,230.6004446,261.5690394,213.9459466,410.8185919,2.176160184,-0.070810981,-0.267521275,-0.86037934,-0.029040484,-0.15505221,0.045922655,-0.606505683
SCPT,57356,16.5,17,16.75,199.5,2,1,8.545700261,0.103061437,243.663928,296.6343472,546.3587688,232.0484734,256.0734339,217.9094199,412.822391,2.12980432,-0.199975695,-0.39668599,-1.007461609,-0.151132051,-0.249650018,-0.088265235,-0.727203218
SCPT,57356,17,17.5,17.25,184,2,1,3.68859198,0.033683622,198.8167487,242.037781,402.5129784,174.4009922,167.8044662,177.4085901,357.4037027,2.407843474,-0.077447782,-0.274158076,-0.782791583,0.053578557,0.092136348,0.036480267,-0.663930205
SCPT,57356,17.5,18,17.75,172.5,2,1,4.78591335,0.070708642,223.4187899,271.988092,444.2957212,202.1232802,226.8457325,197.4440684,397.195714,2.444881778,-0.258650755,-0.455361049,-0.946093143,-0.158480573,-0.273872957,-0.13505811,-0.834031905
SCPT,57356,18,18.5,18.25,192,2,1,1.413894714,0.016902353,169.9783898,206.9302137,290.9920905,137.5559936,131.3635944,148.2376855,329.1105631,2.925316665,0.121824062,-0.074886233,-0.415800714,0.333464312,0.379526364,0.258678403,-0.53889838
SCPT,57356,18.5,19,18.75,186,2,1,1.349489803,0.016824109,170.7749169,207.8998988,290.520555,137.08629,131.1063719,148.2999409,331.0561281,2.943873552,0.08540026,-0.111310034,-0.445927657,0.305136092,0.349737681,0.226509823,-0.576541259
SCPT,57356,19,19.5,19.25,187,2,1,1.301235518,0.016435507,171.39844,208.6589705,290.1567579,136.3163594,129.9752068,148.320332,332.1686097,2.958015224,0.087117712,-0.109592582,-0.439312705,0.31613026,0.363764902,0.231734277,-0.574534084
SCPT,57356,19.5,20,19.75,161,2,1,1.324107008,0.017133548,173.144444,210.7845405,291.5288413,137.0547137,131.8312535,150.2752151,336.1878639,2.973305661,-0.072721818,-0.269432112,-0.593734577,0.161024149,0.199881643,0.068935985,-0.736265757
SCPT,57362,0,0.5,0.25,57,2,1,1.870316981,0.055572824,94.75308379,115.3515803,200.9234645,92.62393439,125.4451987,51.65976199,129.9676366,2.596976761,-0.508223122,-0.704933417,-1.259872794,-0.485496311,-0.788817732,0.098372087,-0.824234202
SCPT,57362,0.5,1,0.75,57,2,1,2.383290451,0.053737815,112.7634646,137.2772612,244.969372,124.2124199,159.4991284,71.78194885,169.8403257,2.447583144,-0.682241123,-0.878951417,-1.458081923,-0.778941896,-1.02898719,-0.230581768,-1.091807467
SCPT,57362,1,1.5,1.25,62,2,1,1.088270731,0.032047662,99.3018251,120.8891784,191.2722894,115.7696207,148.1228385,71.15960604,180.4963539,2.783478676,-0.471029565,-0.66773986,-1.126563627,-0.624467803,-0.870907534,-0.137790941,-1.068576193
SCPT,57362,1.5,2,1.75,69,2,1,0.668195151,0.035713597,94.91238279,115.5455095,163.1483547,115.6323103,170.3975604,73.61129668,198.889375,3.146630627,-0.318847675,-0.515557969,-0.860553434,-0.516308913,-0.904027793,-0.064691997,-1.058642261
SCPT,57362,2,2.5,2.25,69,2,1,0.800092319,0.028100849,99.66554598,121.331969,177.966071,117.2094552,155.8971955,79.47517212,205.854646,2.990152691,-0.367713536,-0.56442383,-0.947486415,-0.529856045,-0.815090282,-0.141338168,-1.093063813
SCPT,57362,2.5,3,2.75,78,2,1,3.026495651,0.030765253,129.65963,157.846506,305.6006759,144.1472604,148.5263655,102.5909855,221.3935068,2.15108967,-0.508203959,-0.704914253,-1.365570442,-0.614126592,-0.644053661,-0.274041242,-1.043232865
SCPT,57362,3,3.5,3.25,83.5,2,1,2.048530618,0.023817144,121.8035911,148.2826327,267.1506966,136.326837,142.8929815,99.4853354,222.8019185,2.330107745,-0.377563207,-0.574273501,-1.162966274,-0.490208584,-0.537249337,-0.175163619,-0.981436487
SCPT,57362,3.5,4,3.75,98,2,1,3.008033658,0.040340724,139.2026587,169.4641062,314.5455527,158.4639676,176.9104663,114.3235428,248.1420911,2.233881562,-0.350963369,-0.547673663,-1.166161429,-0.480559755,-0.590676286,-0.154065045,-0.929034051
SCPT,57362,4,4.5,4.25,113,2,1,5.284661233,0.035821859,150.5580615,183.2880748,395.7126685,168.818643,162.6556602,127.1347805,253.2848826,1.870992977,-0.286960982,-0.483671276,-1.253300545,-0.401437202,-0.364247633,-0.117859969,-0.807127055
